time,throughput,speed,latitude,longtitu
2023-04-28 11:14:37 CDT,144.0,2.75661807151e-05,44.8608297,-93.2676877
2023-04-28 11:14:38 CDT,149.0,3.939314645402e-06,44.8608297,-93.2676877
2023-04-28 11:14:39 CDT,118.0,3.939314645402e-06,44.8608297,-93.2676877
2023-04-28 11:14:40 CDT,135.0,6.712361251660003e-08,44.8608297,-93.2676877
2023-04-28 11:14:41 CDT,128.0,6.712361251660003e-08,44.8608297,-93.2676877
2023-04-28 11:14:42 CDT,155.0,1.7345401425276004e-07,44.8608297,-93.2676877
2023-04-28 11:14:43 CDT,166.0,1.7345401425276004e-07,44.8608297,-93.2676877
2023-04-28 11:14:44 CDT,118.0,4.304690385264e-08,44.8608297,-93.2676877
2023-04-28 11:14:45 CDT,138.0,4.304690385264e-08,44.8608297,-93.2676877
2023-04-28 11:14:46 CDT,169.0,4.4033756776920014e-09,44.8608297,-93.2676877
2023-04-28 11:14:47 CDT,157.0,4.4033756776920014e-09,44.8608297,-93.2676877
2023-04-28 11:14:48 CDT,131.0,5.591945561248e-10,44.8608297,-93.2676877
2023-04-28 11:14:49 CDT,126.0,5.591945561248e-10,44.8608297,-93.2676877
2023-04-28 11:14:50 CDT,135.0,3.21942306199e-10,44.8608297,-93.2676877
2023-04-28 11:14:51 CDT,161.0,3.21942306199e-10,44.8608297,-93.2676877
2023-04-28 11:14:52 CDT,127.0,6.240372951398001e-11,44.8608297,-93.2676877
2023-04-28 11:14:53 CDT,153.0,6.240372951398001e-11,44.8608297,-93.2676877
2023-04-28 11:14:54 CDT,122.0,3.64646609269e-12,44.8608297,-93.2676877
2023-04-28 11:14:55 CDT,125.0,3.64646609269e-12,44.8608297,-93.2676877
2023-04-28 11:14:56 CDT,80.6,1.5722364107160001e-12,44.8608297,-93.2676877
2023-04-28 11:14:57 CDT,102.0,1.5722364107160001e-12,44.8608297,-93.2676877
2023-04-28 11:14:58 CDT,112.0,5.558353433267999e-13,44.8608297,-93.2676877
2023-04-28 11:14:59 CDT,107.0,5.558353433267999e-13,44.8608297,-93.2676877
2023-04-28 11:15:00 CDT,106.0,6.149564595791999e-14,44.8608297,-93.2676877
2023-04-28 11:15:01 CDT,126.0,6.149564595791999e-14,44.8608297,-93.2676877
2023-04-28 11:15:02 CDT,125.0,1.9532910867319998e-14,44.8608297,-93.2676877
2023-04-28 11:15:03 CDT,125.0,1.9532910867319998e-14,44.8608297,-93.2676877
2023-04-28 11:15:04 CDT,101.0,1.9833329672380004e-14,44.8608297,-93.2676877
2023-04-28 11:15:05 CDT,90.5,1.9833329672380004e-14,44.8608297,-93.2676877
2023-04-28 11:15:06 CDT,117.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:07 CDT,106.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:08 CDT,118.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:09 CDT,97.4,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:10 CDT,90.2,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:11 CDT,92.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:12 CDT,125.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:13 CDT,102.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:14 CDT,90.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:15 CDT,62.2,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:16 CDT,88.8,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:17 CDT,114.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:18 CDT,80.6,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:19 CDT,1.05,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:20 CDT,16.7,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:21 CDT,0.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:22 CDT,0.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:23 CDT,0.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:24 CDT,0.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:25 CDT,0.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:26 CDT,0.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:27 CDT,0.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:28 CDT,52.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:29 CDT,111.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:30 CDT,62.2,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:31 CDT,136.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:32 CDT,179.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:33 CDT,119.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:34 CDT,113.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:35 CDT,134.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:36 CDT,149.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:37 CDT,154.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:38 CDT,92.3,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:39 CDT,128.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:40 CDT,85.5,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:41 CDT,142.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:42 CDT,160.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:43 CDT,149.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:44 CDT,148.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:45 CDT,127.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:46 CDT,164.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:47 CDT,119.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:48 CDT,126.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:49 CDT,145.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:50 CDT,108.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:51 CDT,172.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:52 CDT,153.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:53 CDT,119.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:54 CDT,90.3,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:55 CDT,158.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:56 CDT,175.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:57 CDT,133.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:58 CDT,128.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:15:59 CDT,117.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:00 CDT,97.3,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:01 CDT,139.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:02 CDT,122.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:03 CDT,154.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:04 CDT,136.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:05 CDT,77.4,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:06 CDT,116.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:07 CDT,124.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:08 CDT,144.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:09 CDT,94.1,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:10 CDT,94.5,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:11 CDT,108.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:12 CDT,152.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:13 CDT,151.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:14 CDT,128.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:15 CDT,112.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:16 CDT,153.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:17 CDT,141.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:18 CDT,131.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:19 CDT,132.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:20 CDT,86.8,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:21 CDT,163.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:22 CDT,124.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:23 CDT,155.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:24 CDT,157.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:25 CDT,90.7,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:26 CDT,134.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:27 CDT,195.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:28 CDT,182.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:29 CDT,166.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:30 CDT,99.5,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:31 CDT,216.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:32 CDT,184.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:33 CDT,204.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:34 CDT,203.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:35 CDT,112.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:36 CDT,199.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:37 CDT,184.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:38 CDT,50.3,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:39 CDT,19.1,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:40 CDT,14.3,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:41 CDT,43.1,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:42 CDT,127.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:43 CDT,112.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:44 CDT,120.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:45 CDT,101.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:46 CDT,199.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:47 CDT,159.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:48 CDT,147.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:49 CDT,129.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:50 CDT,78.7,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:51 CDT,152.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:52 CDT,141.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:53 CDT,149.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:54 CDT,149.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:55 CDT,98.7,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:56 CDT,107.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:57 CDT,115.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:58 CDT,96.2,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:16:59 CDT,110.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:17:00 CDT,69.6,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:17:01 CDT,135.0,1.9532888497919998e-14,44.8608297,-93.2676877
2023-04-28 11:17:02 CDT,70.9,1.9532888497919998e-14,44.8608297,-93.2676877
