Bitrate,Time
14.7,2023-04-27 13:47:33 CDT
23.5,2023-04-27 13:47:34 CDT
32.3,2023-04-27 13:47:35 CDT
39.1,2023-04-27 13:47:36 CDT
49.3,2023-04-27 13:47:37 CDT
20.9,2023-04-27 13:47:38 CDT
37.8,2023-04-27 13:47:39 CDT
30.9,2023-04-27 13:47:40 CDT
21.4,2023-04-27 13:47:41 CDT
25.9,2023-04-27 13:47:42 CDT
11.9,2023-04-27 13:47:43 CDT
16.7,2023-04-27 13:47:44 CDT
19.7,2023-04-27 13:47:45 CDT
14.0,2023-04-27 13:47:46 CDT
13.8,2023-04-27 13:47:47 CDT
8.54,2023-04-27 13:47:48 CDT
14.8,2023-04-27 13:47:49 CDT
13.0,2023-04-27 13:47:50 CDT
18.9,2023-04-27 13:47:51 CDT
14.9,2023-04-27 13:47:52 CDT
17.5,2023-04-27 13:47:53 CDT
20.5,2023-04-27 13:47:54 CDT
14.9,2023-04-27 13:47:55 CDT
7.46,2023-04-27 13:47:56 CDT
12.0,2023-04-27 13:47:57 CDT
0.0,2023-04-27 13:47:58 CDT
7.88,2023-04-27 13:47:59 CDT
10.4,2023-04-27 13:48:00 CDT
12.7,2023-04-27 13:48:01 CDT
15.7,2023-04-27 13:48:02 CDT
17.5,2023-04-27 13:48:03 CDT
11.7,2023-04-27 13:48:04 CDT
0.0,2023-04-27 13:48:05 CDT
0.0,2023-04-27 13:48:06 CDT
17.2,2023-04-27 13:48:07 CDT
22.1,2023-04-27 13:48:08 CDT
20.9,2023-04-27 13:48:09 CDT
30.8,2023-04-27 13:48:10 CDT
7.84,2023-04-27 13:48:11 CDT
20.8,2023-04-27 13:48:12 CDT
22.8,2023-04-27 13:48:13 CDT
24.8,2023-04-27 13:48:14 CDT
31.1,2023-04-27 13:48:15 CDT
31.0,2023-04-27 13:48:16 CDT
45.1,2023-04-27 13:48:17 CDT
46.4,2023-04-27 13:48:18 CDT
4.84,2023-04-27 13:48:19 CDT
0.0,2023-04-27 13:48:20 CDT
0.0,2023-04-27 13:48:21 CDT
0.0,2023-04-27 13:48:22 CDT
0.0,2023-04-27 13:48:23 CDT
0.0,2023-04-27 13:48:24 CDT
0.0,2023-04-27 13:48:25 CDT
0.0,2023-04-27 13:48:26 CDT
0.0,2023-04-27 13:48:27 CDT
0.0,2023-04-27 13:48:28 CDT
0.0,2023-04-27 13:48:29 CDT
0.0,2023-04-27 13:48:30 CDT
0.0,2023-04-27 13:48:31 CDT
0.0,2023-04-27 13:48:32 CDT
0.0,2023-04-27 13:48:33 CDT
0.0,2023-04-27 13:48:34 CDT
0.0,2023-04-27 13:48:35 CDT
0.0,2023-04-27 13:48:36 CDT
0.0,2023-04-27 13:48:37 CDT
0.0,2023-04-27 13:48:38 CDT
0.0,2023-04-27 13:48:39 CDT
0.0,2023-04-27 13:48:40 CDT
0.0349,2023-04-27 13:48:41 CDT
21.7,2023-04-27 13:48:42 CDT
10.2,2023-04-27 13:48:43 CDT
25.1,2023-04-27 13:48:44 CDT
44.2,2023-04-27 13:48:45 CDT
27.2,2023-04-27 13:48:46 CDT
30.0,2023-04-27 13:48:47 CDT
8.04,2023-04-27 13:48:48 CDT
16.2,2023-04-27 13:48:49 CDT
21.5,2023-04-27 13:48:50 CDT
21.0,2023-04-27 13:48:51 CDT
15.4,2023-04-27 13:48:52 CDT
7.29,2023-04-27 13:48:53 CDT
17.3,2023-04-27 13:48:54 CDT
23.3,2023-04-27 13:48:55 CDT
0.565,2023-04-27 13:48:56 CDT
0.0,2023-04-27 13:48:57 CDT
0.0,2023-04-27 13:48:58 CDT
0.0,2023-04-27 13:48:59 CDT
0.0,2023-04-27 13:49:00 CDT
0.0,2023-04-27 13:49:01 CDT
0.0,2023-04-27 13:49:02 CDT
0.0,2023-04-27 13:49:03 CDT
0.0,2023-04-27 13:49:04 CDT
0.0,2023-04-27 13:49:05 CDT
0.0,2023-04-27 13:49:06 CDT
0.0,2023-04-27 13:49:07 CDT
0.36,2023-04-27 13:49:08 CDT
0.161,2023-04-27 13:49:09 CDT
0.0,2023-04-27 13:49:10 CDT
0.0,2023-04-27 13:49:11 CDT
0.0,2023-04-27 13:49:12 CDT
1.66,2023-04-27 13:49:13 CDT
7.56,2023-04-27 13:49:14 CDT
0.557,2023-04-27 13:49:15 CDT
2.98,2023-04-27 13:49:16 CDT
4.19,2023-04-27 13:49:17 CDT
9.3,2023-04-27 13:49:18 CDT
3.36,2023-04-27 13:49:19 CDT
2.87,2023-04-27 13:49:20 CDT
17.4,2023-04-27 13:49:21 CDT
21.4,2023-04-27 13:49:22 CDT
0.09259999999999999,2023-04-27 13:49:23 CDT
10.9,2023-04-27 13:49:24 CDT
27.5,2023-04-27 13:49:25 CDT
26.1,2023-04-27 13:49:26 CDT
37.8,2023-04-27 13:49:27 CDT
32.0,2023-04-27 13:49:28 CDT
12.8,2023-04-27 13:49:29 CDT
24.8,2023-04-27 13:49:30 CDT
33.8,2023-04-27 13:49:31 CDT
35.6,2023-04-27 13:49:32 CDT
40.5,2023-04-27 13:49:33 CDT
38.0,2023-04-27 13:49:34 CDT
47.0,2023-04-27 13:49:35 CDT
46.2,2023-04-27 13:49:36 CDT
48.0,2023-04-27 13:49:37 CDT
55.0,2023-04-27 13:49:38 CDT
54.8,2023-04-27 13:49:39 CDT
37.4,2023-04-27 13:49:40 CDT
39.4,2023-04-27 13:49:41 CDT
42.2,2023-04-27 13:49:42 CDT
41.4,2023-04-27 13:49:43 CDT
13.4,2023-04-27 13:49:44 CDT
35.1,2023-04-27 13:49:45 CDT
43.8,2023-04-27 13:49:46 CDT
47.9,2023-04-27 13:49:47 CDT
53.7,2023-04-27 13:49:48 CDT
17.2,2023-04-27 13:49:49 CDT
43.8,2023-04-27 13:49:50 CDT
45.8,2023-04-27 13:49:51 CDT
48.1,2023-04-27 13:49:52 CDT
60.0,2023-04-27 13:49:53 CDT
15.2,2023-04-27 13:49:54 CDT
34.1,2023-04-27 13:49:55 CDT
0.717,2023-04-27 13:49:56 CDT
0.0,2023-04-27 13:49:57 CDT
0.0,2023-04-27 13:49:58 CDT
0.0,2023-04-27 13:49:59 CDT
0.0,2023-04-27 13:50:00 CDT
0.0,2023-04-27 13:50:01 CDT
0.0,2023-04-27 13:50:02 CDT
0.0,2023-04-27 13:50:03 CDT
0.0,2023-04-27 13:50:04 CDT
0.0,2023-04-27 13:50:05 CDT
0.0,2023-04-27 13:50:06 CDT
0.0,2023-04-27 13:50:07 CDT
0.0,2023-04-27 13:50:08 CDT
0.0,2023-04-27 13:50:09 CDT
0.0,2023-04-27 13:50:10 CDT
0.0,2023-04-27 13:50:11 CDT
0.0,2023-04-27 13:50:12 CDT
4.05,2023-04-27 13:50:13 CDT
10.2,2023-04-27 13:50:14 CDT
0.0,2023-04-27 13:50:15 CDT
0.0,2023-04-27 13:50:16 CDT
0.0,2023-04-27 13:50:17 CDT
0.0,2023-04-27 13:50:18 CDT
0.0,2023-04-27 13:50:19 CDT
0.0,2023-04-27 13:50:20 CDT
0.0,2023-04-27 13:50:21 CDT
0.0,2023-04-27 13:50:22 CDT
0.0,2023-04-27 13:50:23 CDT
0.0,2023-04-27 13:50:24 CDT
0.0,2023-04-27 13:50:25 CDT
0.0,2023-04-27 13:50:26 CDT
0.0,2023-04-27 13:50:27 CDT
11.0,2023-04-27 13:50:28 CDT
9.66,2023-04-27 13:50:29 CDT
6.92,2023-04-27 13:50:30 CDT
5.38,2023-04-27 13:50:31 CDT
1.04,2023-04-27 13:50:32 CDT
4.1,2023-04-27 13:50:33 CDT
7.47,2023-04-27 13:50:34 CDT
25.5,2023-04-27 13:50:35 CDT
18.9,2023-04-27 13:50:36 CDT
8.49,2023-04-27 13:50:37 CDT
9.01,2023-04-27 13:50:38 CDT
5.66,2023-04-27 13:50:39 CDT
0.73,2023-04-27 13:50:40 CDT
2.95,2023-04-27 13:50:41 CDT
6.49,2023-04-27 13:50:42 CDT
10.6,2023-04-27 13:50:43 CDT
15.0,2023-04-27 13:50:44 CDT
15.3,2023-04-27 13:50:45 CDT
15.3,2023-04-27 13:50:46 CDT
8.91,2023-04-27 13:50:47 CDT
16.5,2023-04-27 13:50:48 CDT
16.3,2023-04-27 13:50:49 CDT
16.1,2023-04-27 13:50:50 CDT
15.8,2023-04-27 13:50:51 CDT
8.01,2023-04-27 13:50:52 CDT
11.8,2023-04-27 13:50:53 CDT
13.6,2023-04-27 13:50:54 CDT
12.5,2023-04-27 13:50:55 CDT
13.4,2023-04-27 13:50:56 CDT
8.85,2023-04-27 13:50:57 CDT
10.7,2023-04-27 13:50:58 CDT
19.5,2023-04-27 13:50:59 CDT
22.0,2023-04-27 13:51:00 CDT
23.1,2023-04-27 13:51:01 CDT
7.95,2023-04-27 13:51:02 CDT
19.8,2023-04-27 13:51:03 CDT
22.8,2023-04-27 13:51:04 CDT
22.6,2023-04-27 13:51:05 CDT
27.3,2023-04-27 13:51:06 CDT
11.2,2023-04-27 13:51:07 CDT
9.56,2023-04-27 13:51:08 CDT
4.82,2023-04-27 13:51:09 CDT
2.33,2023-04-27 13:51:10 CDT
3.28,2023-04-27 13:51:11 CDT
5.56,2023-04-27 13:51:12 CDT
11.7,2023-04-27 13:51:13 CDT
18.2,2023-04-27 13:51:14 CDT
20.1,2023-04-27 13:51:15 CDT
12.1,2023-04-27 13:51:16 CDT
0.0,2023-04-27 13:51:17 CDT
0.0,2023-04-27 13:51:18 CDT
0.0,2023-04-27 13:51:19 CDT
0.0,2023-04-27 13:51:20 CDT
0.535,2023-04-27 13:51:21 CDT
22.2,2023-04-27 13:51:22 CDT
20.2,2023-04-27 13:51:23 CDT
0.0,2023-04-27 13:51:24 CDT
0.0,2023-04-27 13:51:25 CDT
0.0,2023-04-27 13:51:26 CDT
0.0,2023-04-27 13:51:27 CDT
0.0,2023-04-27 13:51:28 CDT
0.0,2023-04-27 13:51:29 CDT
0.0,2023-04-27 13:51:30 CDT
0.0,2023-04-27 13:51:31 CDT
0.0,2023-04-27 13:51:32 CDT
0.0116,2023-04-27 13:51:33 CDT
6.77,2023-04-27 13:51:34 CDT
8.69,2023-04-27 13:51:35 CDT
10.4,2023-04-27 13:51:36 CDT
14.4,2023-04-27 13:51:37 CDT
6.82,2023-04-27 13:51:38 CDT
9.61,2023-04-27 13:51:39 CDT
11.0,2023-04-27 13:51:40 CDT
12.7,2023-04-27 13:51:41 CDT
3.14,2023-04-27 13:51:42 CDT
7.73,2023-04-27 13:51:43 CDT
12.1,2023-04-27 13:51:44 CDT
17.5,2023-04-27 13:51:45 CDT
22.7,2023-04-27 13:51:46 CDT
38.9,2023-04-27 10:53:06 CDT
49.0,2023-04-27 10:53:07 CDT
32.8,2023-04-27 10:53:08 CDT
24.7,2023-04-27 10:53:09 CDT
8.03,2023-04-27 10:53:10 CDT
6.03,2023-04-27 10:53:11 CDT
23.6,2023-04-27 10:53:12 CDT
28.0,2023-04-27 10:53:13 CDT
34.2,2023-04-27 10:53:14 CDT
34.4,2023-04-27 10:53:15 CDT
31.8,2023-04-27 10:53:16 CDT
57.1,2023-04-27 10:53:17 CDT
70.5,2023-04-27 10:53:18 CDT
65.2,2023-04-27 10:53:19 CDT
42.7,2023-04-27 10:53:20 CDT
33.0,2023-04-27 10:53:21 CDT
55.4,2023-04-27 10:53:22 CDT
45.4,2023-04-27 10:53:23 CDT
59.4,2023-04-27 10:53:24 CDT
22.5,2023-04-27 10:53:25 CDT
26.5,2023-04-27 10:53:26 CDT
50.1,2023-04-27 10:53:27 CDT
42.4,2023-04-27 10:53:28 CDT
56.9,2023-04-27 10:53:29 CDT
28.2,2023-04-27 10:53:30 CDT
30.4,2023-04-27 10:53:31 CDT
39.3,2023-04-27 10:53:32 CDT
31.1,2023-04-27 10:53:33 CDT
36.5,2023-04-27 10:53:34 CDT
24.0,2023-04-27 10:53:35 CDT
18.4,2023-04-27 10:53:36 CDT
21.8,2023-04-27 10:53:37 CDT
21.0,2023-04-27 10:53:38 CDT
32.6,2023-04-27 10:53:39 CDT
13.8,2023-04-27 10:53:40 CDT
6.14,2023-04-27 10:53:41 CDT
6.16,2023-04-27 10:53:42 CDT
5.56,2023-04-27 10:53:43 CDT
9.27,2023-04-27 10:53:44 CDT
13.6,2023-04-27 10:53:45 CDT
20.6,2023-04-27 10:53:46 CDT
26.5,2023-04-27 10:53:47 CDT
13.5,2023-04-27 10:53:48 CDT
19.2,2023-04-27 10:53:49 CDT
25.2,2023-04-27 10:53:50 CDT
29.9,2023-04-27 10:53:51 CDT
31.9,2023-04-27 10:53:52 CDT
24.4,2023-04-27 10:53:53 CDT
33.3,2023-04-27 10:53:54 CDT
31.2,2023-04-27 10:53:55 CDT
32.2,2023-04-27 10:53:56 CDT
30.7,2023-04-27 10:53:57 CDT
40.8,2023-04-27 10:53:58 CDT
41.6,2023-04-27 10:53:59 CDT
42.6,2023-04-27 10:54:00 CDT
52.9,2023-04-27 10:54:01 CDT
58.1,2023-04-27 10:54:02 CDT
57.0,2023-04-27 10:54:03 CDT
14.6,2023-04-27 10:54:04 CDT
0.0,2023-04-27 10:54:05 CDT
0.0,2023-04-27 10:54:06 CDT
2.69,2023-04-27 10:54:07 CDT
13.1,2023-04-27 10:54:08 CDT
9.59,2023-04-27 10:54:09 CDT
12.5,2023-04-27 10:54:10 CDT
19.5,2023-04-27 10:54:11 CDT
12.7,2023-04-27 10:54:12 CDT
13.4,2023-04-27 10:54:13 CDT
12.7,2023-04-27 10:54:14 CDT
10.2,2023-04-27 10:54:15 CDT
8.08,2023-04-27 10:54:16 CDT
7.51,2023-04-27 10:54:17 CDT
6.3,2023-04-27 10:54:18 CDT
6.66,2023-04-27 10:54:19 CDT
9.79,2023-04-27 10:54:20 CDT
8.4,2023-04-27 10:54:21 CDT
6.81,2023-04-27 10:54:22 CDT
5.32,2023-04-27 10:54:23 CDT
7.67,2023-04-27 10:54:24 CDT
5.86,2023-04-27 10:54:25 CDT
9.99,2023-04-27 10:54:26 CDT
9.41,2023-04-27 10:54:27 CDT
12.0,2023-04-27 10:54:28 CDT
16.4,2023-04-27 10:54:29 CDT
17.9,2023-04-27 10:54:30 CDT
19.6,2023-04-27 10:54:31 CDT
21.2,2023-04-27 10:54:32 CDT
20.7,2023-04-27 10:54:33 CDT
21.2,2023-04-27 10:54:34 CDT
18.0,2023-04-27 10:54:35 CDT
12.7,2023-04-27 10:54:36 CDT
12.9,2023-04-27 10:54:37 CDT
17.4,2023-04-27 10:54:38 CDT
20.3,2023-04-27 10:54:39 CDT
16.7,2023-04-27 10:54:40 CDT
14.8,2023-04-27 10:54:41 CDT
19.3,2023-04-27 10:54:42 CDT
23.2,2023-04-27 10:54:43 CDT
25.0,2023-04-27 10:54:44 CDT
27.9,2023-04-27 10:54:45 CDT
17.7,2023-04-27 10:54:46 CDT
19.1,2023-04-27 10:54:47 CDT
23.4,2023-04-27 10:54:48 CDT
26.5,2023-04-27 10:54:49 CDT
29.3,2023-04-27 10:54:50 CDT
32.1,2023-04-27 10:54:51 CDT
36.9,2023-04-27 10:54:52 CDT
44.0,2023-04-27 10:54:53 CDT
55.4,2023-04-27 10:54:54 CDT
62.9,2023-04-27 10:54:55 CDT
22.3,2023-04-27 10:54:56 CDT
56.7,2023-04-27 10:54:57 CDT
59.5,2023-04-27 10:54:58 CDT
39.6,2023-04-27 10:54:59 CDT
38.6,2023-04-27 10:55:00 CDT
35.6,2023-04-27 10:55:01 CDT
29.7,2023-04-27 10:55:02 CDT
34.0,2023-04-27 10:55:03 CDT
42.1,2023-04-27 10:55:04 CDT
40.0,2023-04-27 10:55:05 CDT
18.1,2023-04-27 10:55:06 CDT
16.8,2023-04-27 10:55:07 CDT
28.2,2023-04-27 10:55:08 CDT
33.8,2023-04-27 10:55:09 CDT
28.1,2023-04-27 10:55:10 CDT
14.1,2023-04-27 10:55:11 CDT
20.6,2023-04-27 10:55:12 CDT
26.4,2023-04-27 10:55:13 CDT
29.0,2023-04-27 10:55:14 CDT
29.5,2023-04-27 10:55:15 CDT
30.5,2023-04-27 10:55:16 CDT
33.2,2023-04-27 10:55:17 CDT
19.3,2023-04-27 10:55:18 CDT
22.3,2023-04-27 10:55:19 CDT
28.8,2023-04-27 10:55:20 CDT
34.4,2023-04-27 10:55:21 CDT
30.0,2023-04-27 10:55:22 CDT
16.9,2023-04-27 10:55:23 CDT
13.8,2023-04-27 10:55:24 CDT
23.6,2023-04-27 10:55:25 CDT
29.7,2023-04-27 10:55:26 CDT
33.5,2023-04-27 10:55:27 CDT
21.8,2023-04-27 10:55:28 CDT
20.1,2023-04-27 10:55:29 CDT
26.8,2023-04-27 10:55:30 CDT
26.0,2023-04-27 10:55:31 CDT
26.8,2023-04-27 10:55:32 CDT
18.1,2023-04-27 10:55:33 CDT
15.5,2023-04-27 10:55:34 CDT
19.2,2023-04-27 10:55:35 CDT
21.3,2023-04-27 10:55:36 CDT
24.1,2023-04-27 10:55:37 CDT
22.6,2023-04-27 10:55:38 CDT
20.5,2023-04-27 10:55:39 CDT
9.82,2023-04-27 10:55:40 CDT
17.7,2023-04-27 10:55:41 CDT
25.4,2023-04-27 10:55:42 CDT
28.0,2023-04-27 10:55:43 CDT
22.4,2023-04-27 10:55:44 CDT
22.2,2023-04-27 10:55:45 CDT
29.0,2023-04-27 10:55:46 CDT
23.6,2023-04-27 10:55:47 CDT
15.2,2023-04-27 10:55:48 CDT
25.0,2023-04-27 10:55:49 CDT
24.4,2023-04-27 10:55:50 CDT
35.0,2023-04-27 10:55:51 CDT
39.3,2023-04-27 10:55:52 CDT
39.5,2023-04-27 10:55:53 CDT
48.4,2023-04-27 10:55:54 CDT
35.0,2023-04-27 10:55:55 CDT
21.1,2023-04-27 10:55:56 CDT
16.3,2023-04-27 10:55:57 CDT
16.3,2023-04-27 10:55:58 CDT
13.7,2023-04-27 10:55:59 CDT
25.2,2023-04-27 10:56:00 CDT
28.8,2023-04-27 10:56:01 CDT
38.0,2023-04-27 10:56:02 CDT
38.8,2023-04-27 10:56:03 CDT
51.7,2023-04-27 10:56:04 CDT
52.0,2023-04-27 10:56:05 CDT
65.5,2023-04-27 10:56:06 CDT
76.0,2023-04-27 10:56:07 CDT
85.9,2023-04-27 10:56:08 CDT
62.2,2023-04-27 10:56:09 CDT
53.4,2023-04-27 10:56:10 CDT
