Bitrate,Time
136.0,2023-04-27 13:17:43 CDT
154.0,2023-04-27 13:17:44 CDT
141.0,2023-04-27 13:17:45 CDT
158.0,2023-04-27 13:17:46 CDT
204.0,2023-04-27 13:17:47 CDT
208.0,2023-04-27 13:17:48 CDT
148.0,2023-04-27 13:17:49 CDT
190.0,2023-04-27 13:17:50 CDT
210.0,2023-04-27 13:17:51 CDT
106.0,2023-04-27 13:17:52 CDT
166.0,2023-04-27 13:17:53 CDT
180.0,2023-04-27 13:17:54 CDT
186.0,2023-04-27 13:17:55 CDT
183.0,2023-04-27 13:17:56 CDT
164.0,2023-04-27 13:17:57 CDT
187.0,2023-04-27 13:17:58 CDT
190.0,2023-04-27 13:17:59 CDT
185.0,2023-04-27 13:18:00 CDT
190.0,2023-04-27 13:18:01 CDT
194.0,2023-04-27 13:18:02 CDT
188.0,2023-04-27 13:18:03 CDT
194.0,2023-04-27 13:18:04 CDT
201.0,2023-04-27 13:18:05 CDT
202.0,2023-04-27 13:18:06 CDT
201.0,2023-04-27 13:18:07 CDT
210.0,2023-04-27 13:18:08 CDT
225.0,2023-04-27 13:18:09 CDT
223.0,2023-04-27 13:18:10 CDT
244.0,2023-04-27 13:18:11 CDT
259.0,2023-04-27 13:18:12 CDT
148.0,2023-04-27 13:18:13 CDT
204.0,2023-04-27 13:18:14 CDT
206.0,2023-04-27 13:18:15 CDT
184.0,2023-04-27 13:18:16 CDT
191.0,2023-04-27 13:18:17 CDT
182.0,2023-04-27 13:18:18 CDT
129.0,2023-04-27 13:18:19 CDT
143.0,2023-04-27 13:18:20 CDT
171.0,2023-04-27 13:18:21 CDT
178.0,2023-04-27 13:18:22 CDT
187.0,2023-04-27 13:18:23 CDT
200.0,2023-04-27 13:18:24 CDT
215.0,2023-04-27 13:18:25 CDT
209.0,2023-04-27 13:18:26 CDT
183.0,2023-04-27 13:18:27 CDT
177.0,2023-04-27 13:18:28 CDT
179.0,2023-04-27 13:18:29 CDT
154.0,2023-04-27 13:18:30 CDT
72.6,2023-04-27 13:18:31 CDT
114.0,2023-04-27 13:18:32 CDT
165.0,2023-04-27 13:18:33 CDT
156.0,2023-04-27 13:18:34 CDT
151.0,2023-04-27 13:18:35 CDT
137.0,2023-04-27 13:18:36 CDT
192.0,2023-04-27 13:18:37 CDT
189.0,2023-04-27 13:18:38 CDT
172.0,2023-04-27 13:18:39 CDT
148.0,2023-04-27 13:18:40 CDT
104.0,2023-04-27 13:18:41 CDT
88.9,2023-04-27 13:18:42 CDT
68.3,2023-04-27 13:18:43 CDT
42.4,2023-04-27 13:18:44 CDT
31.9,2023-04-27 13:18:45 CDT
118.0,2023-04-27 13:18:46 CDT
132.0,2023-04-27 13:18:47 CDT
171.0,2023-04-27 13:18:48 CDT
168.0,2023-04-27 13:18:49 CDT
176.0,2023-04-27 13:18:50 CDT
195.0,2023-04-27 13:18:51 CDT
123.0,2023-04-27 13:18:52 CDT
91.2,2023-04-27 13:18:53 CDT
109.0,2023-04-27 13:18:54 CDT
108.0,2023-04-27 13:18:55 CDT
73.7,2023-04-27 13:18:56 CDT
93.7,2023-04-27 13:18:57 CDT
92.4,2023-04-27 13:18:58 CDT
94.3,2023-04-27 13:18:59 CDT
98.3,2023-04-27 13:19:00 CDT
94.8,2023-04-27 13:19:01 CDT
94.9,2023-04-27 13:19:02 CDT
95.5,2023-04-27 13:19:03 CDT
98.1,2023-04-27 13:19:04 CDT
93.6,2023-04-27 13:19:05 CDT
94.0,2023-04-27 13:19:06 CDT
101.0,2023-04-27 13:19:07 CDT
99.9,2023-04-27 13:19:08 CDT
101.0,2023-04-27 13:19:09 CDT
111.0,2023-04-27 13:19:10 CDT
59.7,2023-04-27 13:19:11 CDT
90.8,2023-04-27 13:19:12 CDT
101.0,2023-04-27 13:19:13 CDT
111.0,2023-04-27 13:19:14 CDT
117.0,2023-04-27 13:19:15 CDT
120.0,2023-04-27 13:19:16 CDT
119.0,2023-04-27 13:19:17 CDT
119.0,2023-04-27 13:19:18 CDT
118.0,2023-04-27 13:19:19 CDT
119.0,2023-04-27 13:19:20 CDT
113.0,2023-04-27 13:19:21 CDT
121.0,2023-04-27 13:19:22 CDT
130.0,2023-04-27 13:19:23 CDT
124.0,2023-04-27 13:19:24 CDT
119.0,2023-04-27 13:19:25 CDT
124.0,2023-04-27 13:19:26 CDT
135.0,2023-04-27 13:19:27 CDT
137.0,2023-04-27 13:19:28 CDT
130.0,2023-04-27 13:19:29 CDT
158.0,2023-04-27 13:19:30 CDT
90.0,2023-04-27 13:19:31 CDT
148.0,2023-04-27 13:19:32 CDT
106.0,2023-04-27 13:19:33 CDT
102.0,2023-04-27 13:19:34 CDT
147.0,2023-04-27 13:19:35 CDT
153.0,2023-04-27 13:19:36 CDT
124.0,2023-04-27 13:19:37 CDT
114.0,2023-04-27 13:19:38 CDT
111.0,2023-04-27 13:19:39 CDT
124.0,2023-04-27 13:19:40 CDT
115.0,2023-04-27 13:19:41 CDT
130.0,2023-04-27 13:19:42 CDT
105.0,2023-04-27 13:19:43 CDT
104.0,2023-04-27 13:19:44 CDT
107.0,2023-04-27 13:19:45 CDT
101.0,2023-04-27 13:19:46 CDT
120.0,2023-04-27 13:19:47 CDT
99.3,2023-04-27 13:19:48 CDT
125.0,2023-04-27 13:19:49 CDT
105.0,2023-04-27 13:19:50 CDT
114.0,2023-04-27 13:19:51 CDT
124.0,2023-04-27 13:19:52 CDT
114.0,2023-04-27 13:19:53 CDT
121.0,2023-04-27 13:19:54 CDT
115.0,2023-04-27 13:19:55 CDT
93.8,2023-04-27 13:19:56 CDT
104.0,2023-04-27 13:19:57 CDT
94.8,2023-04-27 13:19:58 CDT
109.0,2023-04-27 13:19:59 CDT
119.0,2023-04-27 13:20:00 CDT
76.8,2023-04-27 13:20:01 CDT
82.0,2023-04-27 13:20:02 CDT
55.0,2023-04-27 13:20:03 CDT
71.2,2023-04-27 13:20:04 CDT
75.4,2023-04-27 13:20:05 CDT
81.4,2023-04-27 13:20:06 CDT
60.9,2023-04-27 13:20:07 CDT
77.2,2023-04-27 13:20:08 CDT
83.5,2023-04-27 13:20:09 CDT
77.7,2023-04-27 13:20:10 CDT
68.8,2023-04-27 13:20:11 CDT
85.9,2023-04-27 13:20:12 CDT
89.3,2023-04-27 13:20:13 CDT
93.1,2023-04-27 13:20:14 CDT
66.3,2023-04-27 13:20:15 CDT
79.6,2023-04-27 13:20:16 CDT
103.0,2023-04-27 13:20:17 CDT
99.7,2023-04-27 13:20:18 CDT
116.0,2023-04-27 13:20:19 CDT
89.6,2023-04-27 13:20:20 CDT
75.2,2023-04-27 13:20:21 CDT
98.9,2023-04-27 13:20:22 CDT
102.0,2023-04-27 13:20:23 CDT
118.0,2023-04-27 13:20:24 CDT
123.0,2023-04-27 13:20:25 CDT
95.5,2023-04-27 13:20:26 CDT
106.0,2023-04-27 13:20:27 CDT
107.0,2023-04-27 13:20:28 CDT
100.0,2023-04-27 13:20:29 CDT
83.1,2023-04-27 13:20:30 CDT
107.0,2023-04-27 13:20:31 CDT
38.9,2023-04-27 13:20:32 CDT
6.15,2023-04-27 13:20:33 CDT
0.0,2023-04-27 13:20:34 CDT
39.7,2023-04-27 13:20:35 CDT
2.98,2023-04-27 13:20:36 CDT
0.0,2023-04-27 13:20:37 CDT
20.7,2023-04-27 13:20:38 CDT
5.78,2023-04-27 13:20:39 CDT
6.07,2023-04-27 13:20:40 CDT
0.0,2023-04-27 13:20:41 CDT
0.0,2023-04-27 13:20:42 CDT
1.94,2023-04-27 13:20:43 CDT
0.033100000000000004,2023-04-27 13:20:44 CDT
2.54,2023-04-27 13:20:45 CDT
2.17,2023-04-27 13:20:46 CDT
10.2,2023-04-27 13:20:47 CDT
0.794,2023-04-27 13:20:48 CDT
3.51,2023-04-27 13:20:49 CDT
0.0,2023-04-27 13:20:50 CDT
4.93,2023-04-27 13:20:51 CDT
2.6,2023-04-27 13:20:52 CDT
0.307,2023-04-27 13:20:53 CDT
3.84,2023-04-27 13:20:54 CDT
2.27,2023-04-27 13:20:55 CDT
0.0,2023-04-27 13:20:56 CDT
7.55,2023-04-27 13:20:57 CDT
15.2,2023-04-27 13:20:58 CDT
11.7,2023-04-27 13:20:59 CDT
19.3,2023-04-27 13:21:00 CDT
16.1,2023-04-27 13:21:01 CDT
9.95,2023-04-27 13:21:02 CDT
0.0,2023-04-27 13:21:03 CDT
13.5,2023-04-27 13:21:04 CDT
12.6,2023-04-27 13:21:05 CDT
12.3,2023-04-27 13:21:06 CDT
0.736,2023-04-27 13:21:07 CDT
0.0,2023-04-27 13:21:08 CDT
7.35,2023-04-27 13:21:09 CDT
2.58,2023-04-27 13:21:10 CDT
0.0,2023-04-27 13:21:11 CDT
1.64,2023-04-27 13:21:12 CDT
7.84,2023-04-27 13:21:13 CDT
12.5,2023-04-27 13:21:14 CDT
14.1,2023-04-27 13:21:15 CDT
17.3,2023-04-27 13:21:16 CDT
8.27,2023-04-27 13:21:17 CDT
13.0,2023-04-27 13:21:18 CDT
14.6,2023-04-27 13:21:19 CDT
14.8,2023-04-27 13:21:20 CDT
17.7,2023-04-27 13:21:21 CDT
16.3,2023-04-27 13:21:22 CDT
19.0,2023-04-27 13:21:23 CDT
14.7,2023-04-27 13:21:24 CDT
15.8,2023-04-27 13:21:25 CDT
14.7,2023-04-27 13:21:26 CDT
14.1,2023-04-27 13:21:27 CDT
16.9,2023-04-27 13:21:28 CDT
12.1,2023-04-27 13:21:29 CDT
20.5,2023-04-27 13:21:30 CDT
16.6,2023-04-27 13:21:31 CDT
18.9,2023-04-27 13:21:32 CDT
15.7,2023-04-27 13:21:33 CDT
17.3,2023-04-27 13:21:34 CDT
18.6,2023-04-27 13:21:35 CDT
21.4,2023-04-27 13:21:36 CDT
21.3,2023-04-27 13:21:37 CDT
15.7,2023-04-27 13:21:38 CDT
12.6,2023-04-27 13:21:39 CDT
10.2,2023-04-27 13:21:40 CDT
6.57,2023-04-27 13:21:41 CDT
0.309,2023-04-27 13:21:42 CDT
15.0,2023-04-27 13:21:43 CDT
7.86,2023-04-27 13:21:44 CDT
7.62,2023-04-27 13:21:45 CDT
11.7,2023-04-27 13:21:46 CDT
9.89,2023-04-27 13:21:47 CDT
25.9,2023-04-27 13:21:48 CDT
29.1,2023-04-27 13:21:49 CDT
25.6,2023-04-27 13:21:50 CDT
26.5,2023-04-27 13:21:51 CDT
19.1,2023-04-27 13:21:52 CDT
24.3,2023-04-27 13:21:53 CDT
26.0,2023-04-27 13:21:54 CDT
29.7,2023-04-27 13:21:55 CDT
30.8,2023-04-27 13:21:56 CDT
30.2,2023-04-27 13:21:57 CDT
32.1,2023-04-27 13:21:58 CDT
34.5,2023-04-27 13:21:59 CDT
29.6,2023-04-27 13:22:00 CDT
32.7,2023-04-27 13:22:01 CDT
33.5,2023-04-27 13:22:02 CDT
29.7,2023-04-27 13:22:03 CDT
40.3,2023-04-27 13:22:04 CDT
39.3,2023-04-27 13:22:05 CDT
56.6,2023-04-27 13:22:06 CDT
62.4,2023-04-27 13:22:07 CDT
69.3,2023-04-27 13:22:08 CDT
77.4,2023-04-27 13:22:09 CDT
104.0,2023-04-27 13:22:10 CDT
75.3,2023-04-27 13:22:11 CDT
94.3,2023-04-27 13:22:12 CDT
95.4,2023-04-27 13:22:13 CDT
117.0,2023-04-27 13:22:14 CDT
115.0,2023-04-27 13:22:15 CDT
125.0,2023-04-27 13:22:16 CDT
115.0,2023-04-27 13:22:17 CDT
132.0,2023-04-27 13:22:18 CDT
130.0,2023-04-27 13:22:19 CDT
120.0,2023-04-27 13:22:20 CDT
108.0,2023-04-27 13:22:21 CDT
81.7,2023-04-27 13:22:22 CDT
104.0,2023-04-27 13:22:23 CDT
85.5,2023-04-27 13:22:24 CDT
57.3,2023-04-27 13:22:25 CDT
63.7,2023-04-27 13:22:26 CDT
89.6,2023-04-27 13:22:27 CDT
88.2,2023-04-27 13:22:28 CDT
99.9,2023-04-27 13:22:29 CDT
102.0,2023-04-27 13:22:30 CDT
120.0,2023-04-27 13:22:31 CDT
104.0,2023-04-27 13:22:32 CDT
73.5,2023-04-27 13:22:33 CDT
70.5,2023-04-27 13:22:34 CDT
30.9,2023-04-27 13:22:35 CDT
30.7,2023-04-27 13:22:36 CDT
146.0,2023-04-27 13:22:37 CDT
96.7,2023-04-27 13:22:38 CDT
79.4,2023-04-27 13:22:39 CDT
24.3,2023-04-27 13:22:40 CDT
41.0,2023-04-27 13:22:41 CDT
77.1,2023-04-27 13:22:42 CDT
55.5,2023-04-27 13:22:43 CDT
78.4,2023-04-27 13:22:44 CDT
124.0,2023-04-27 13:22:45 CDT
108.0,2023-04-27 13:22:46 CDT
128.0,2023-04-27 13:22:47 CDT
118.0,2023-04-27 13:22:48 CDT
132.0,2023-04-27 13:22:49 CDT
128.0,2023-04-27 13:22:50 CDT
127.0,2023-04-27 13:22:51 CDT
85.3,2023-04-27 13:22:52 CDT
59.1,2023-04-27 13:22:53 CDT
88.7,2023-04-27 13:22:54 CDT
98.1,2023-04-27 13:22:55 CDT
126.0,2023-04-27 13:22:56 CDT
122.0,2023-04-27 13:22:57 CDT
109.0,2023-04-27 13:22:58 CDT
116.0,2023-04-27 13:22:59 CDT
109.0,2023-04-27 13:23:00 CDT
116.0,2023-04-27 13:23:01 CDT
83.7,2023-04-27 13:23:02 CDT
88.0,2023-04-27 13:23:03 CDT
113.0,2023-04-27 13:23:04 CDT
86.8,2023-04-27 13:23:05 CDT
72.3,2023-04-27 13:23:06 CDT
90.2,2023-04-27 13:23:07 CDT
82.1,2023-04-27 13:23:08 CDT
102.0,2023-04-27 13:23:09 CDT
98.9,2023-04-27 13:23:10 CDT
117.0,2023-04-27 13:23:11 CDT
116.0,2023-04-27 13:23:12 CDT
98.5,2023-04-27 13:23:13 CDT
89.7,2023-04-27 13:23:14 CDT
81.3,2023-04-27 13:23:15 CDT
71.3,2023-04-27 13:23:16 CDT
63.4,2023-04-27 13:23:17 CDT
73.2,2023-04-27 13:23:18 CDT
68.3,2023-04-27 13:23:19 CDT
69.9,2023-04-27 13:23:20 CDT
1.62,2023-04-28 16:02:05 CDT
4.18,2023-04-28 16:02:06 CDT
6.13,2023-04-28 16:02:07 CDT
7.24,2023-04-28 16:02:08 CDT
10.3,2023-04-28 16:02:09 CDT
16.7,2023-04-28 16:02:10 CDT
22.4,2023-04-28 16:02:11 CDT
33.0,2023-04-28 16:02:12 CDT
23.0,2023-04-28 16:02:13 CDT
34.5,2023-04-28 16:02:14 CDT
34.6,2023-04-28 16:02:15 CDT
25.5,2023-04-28 16:02:16 CDT
28.4,2023-04-28 16:02:17 CDT
20.1,2023-04-28 16:02:18 CDT
21.7,2023-04-28 16:02:19 CDT
28.1,2023-04-28 16:02:20 CDT
29.5,2023-04-28 16:02:21 CDT
23.3,2023-04-28 16:02:22 CDT
22.1,2023-04-28 16:02:23 CDT
18.0,2023-04-28 16:02:24 CDT
21.5,2023-04-28 16:02:25 CDT
10.7,2023-04-28 16:02:26 CDT
8.07,2023-04-28 16:02:27 CDT
0.0,2023-04-28 16:02:28 CDT
27.8,2023-04-28 16:02:29 CDT
13.7,2023-04-28 16:02:30 CDT
15.6,2023-04-28 16:02:31 CDT
12.1,2023-04-28 16:02:32 CDT
10.3,2023-04-28 16:02:33 CDT
15.3,2023-04-28 16:02:34 CDT
10.4,2023-04-28 16:02:35 CDT
8.17,2023-04-28 16:02:36 CDT
7.93,2023-04-28 16:02:37 CDT
3.98,2023-04-28 16:02:38 CDT
0.88,2023-04-28 16:02:39 CDT
1.3,2023-04-28 16:02:40 CDT
9.51,2023-04-28 16:02:41 CDT
55.7,2023-04-28 16:02:42 CDT
44.3,2023-04-28 16:02:43 CDT
53.2,2023-04-28 16:02:44 CDT
48.0,2023-04-28 16:02:45 CDT
40.0,2023-04-28 16:02:46 CDT
34.9,2023-04-28 16:02:47 CDT
48.2,2023-04-28 16:02:48 CDT
57.6,2023-04-28 16:02:49 CDT
54.7,2023-04-28 16:02:50 CDT
61.5,2023-04-28 16:02:51 CDT
72.4,2023-04-28 16:02:52 CDT
65.4,2023-04-28 16:02:53 CDT
62.8,2023-04-28 16:02:54 CDT
55.4,2023-04-28 16:02:55 CDT
60.3,2023-04-28 16:02:56 CDT
59.7,2023-04-28 16:02:57 CDT
55.2,2023-04-28 16:02:58 CDT
55.7,2023-04-28 16:02:59 CDT
55.7,2023-04-28 16:03:00 CDT
50.6,2023-04-28 16:03:01 CDT
55.1,2023-04-28 16:03:02 CDT
53.4,2023-04-28 16:03:03 CDT
48.8,2023-04-28 16:03:04 CDT
39.6,2023-04-28 16:03:05 CDT
35.0,2023-04-28 16:03:06 CDT
41.5,2023-04-28 16:03:07 CDT
32.9,2023-04-28 16:03:08 CDT
35.6,2023-04-28 16:03:09 CDT
39.8,2023-04-28 16:03:10 CDT
43.0,2023-04-28 16:03:11 CDT
46.4,2023-04-28 16:03:12 CDT
35.8,2023-04-28 16:03:13 CDT
34.5,2023-04-28 16:03:14 CDT
31.6,2023-04-28 16:03:15 CDT
20.5,2023-04-28 16:03:16 CDT
47.4,2023-04-28 16:03:17 CDT
48.0,2023-04-28 16:03:18 CDT
40.9,2023-04-28 16:03:19 CDT
40.6,2023-04-28 16:03:20 CDT
29.7,2023-04-28 16:03:21 CDT
21.9,2023-04-28 16:03:22 CDT
24.4,2023-04-28 16:03:23 CDT
44.2,2023-04-28 16:03:24 CDT
45.6,2023-04-28 16:03:25 CDT
42.1,2023-04-28 16:03:26 CDT
40.4,2023-04-28 16:03:27 CDT
48.9,2023-04-28 16:03:28 CDT
59.9,2023-04-28 16:03:29 CDT
62.0,2023-04-28 16:03:30 CDT
60.1,2023-04-28 16:03:31 CDT
63.4,2023-04-28 16:03:32 CDT
80.8,2023-04-28 16:03:33 CDT
70.1,2023-04-28 16:03:34 CDT
74.8,2023-04-28 16:03:35 CDT
59.2,2023-04-28 16:03:36 CDT
50.0,2023-04-28 16:03:37 CDT
61.4,2023-04-28 16:03:38 CDT
55.7,2023-04-28 16:03:39 CDT
79.7,2023-04-28 16:03:40 CDT
73.0,2023-04-28 16:03:41 CDT
67.5,2023-04-28 16:03:42 CDT
69.8,2023-04-28 16:03:43 CDT
55.8,2023-04-28 16:03:44 CDT
60.3,2023-04-28 16:03:45 CDT
58.0,2023-04-28 16:03:46 CDT
68.2,2023-04-28 16:03:47 CDT
82.9,2023-04-28 16:03:48 CDT
81.4,2023-04-28 16:03:49 CDT
65.0,2023-04-28 16:03:50 CDT
61.8,2023-04-28 16:03:51 CDT
54.7,2023-04-28 16:03:52 CDT
66.8,2023-04-28 16:03:53 CDT
74.7,2023-04-28 16:03:54 CDT
66.4,2023-04-28 16:03:55 CDT
54.0,2023-04-28 16:03:56 CDT
78.8,2023-04-28 16:03:57 CDT
47.4,2023-04-28 16:03:58 CDT
84.3,2023-04-28 16:03:59 CDT
90.3,2023-04-28 16:04:00 CDT
84.1,2023-04-28 16:04:01 CDT
73.9,2023-04-28 16:04:02 CDT
86.8,2023-04-28 16:04:03 CDT
79.7,2023-04-28 16:04:04 CDT
86.4,2023-04-28 16:04:05 CDT
41.0,2023-04-28 16:04:06 CDT
58.0,2023-04-28 16:04:07 CDT
60.3,2023-04-28 16:04:08 CDT
61.8,2023-04-28 16:04:09 CDT
65.4,2023-04-28 16:04:10 CDT
64.8,2023-04-28 16:04:11 CDT
72.4,2023-04-28 16:04:12 CDT
65.8,2023-04-28 16:04:13 CDT
29.1,2023-04-28 16:04:14 CDT
40.6,2023-04-28 16:04:15 CDT
79.8,2023-04-28 16:04:16 CDT
91.1,2023-04-28 16:04:17 CDT
94.7,2023-04-28 16:04:18 CDT
92.6,2023-04-28 16:04:19 CDT
93.8,2023-04-28 16:04:20 CDT
99.5,2023-04-28 16:04:21 CDT
104.0,2023-04-28 16:04:22 CDT
96.2,2023-04-28 16:04:23 CDT
89.9,2023-04-28 16:04:24 CDT
103.0,2023-04-28 16:04:25 CDT
97.6,2023-04-28 16:04:26 CDT
76.7,2023-04-28 16:04:27 CDT
91.9,2023-04-28 16:04:28 CDT
116.0,2023-04-28 16:04:29 CDT
125.0,2023-04-28 16:04:30 CDT
126.0,2023-04-28 16:04:31 CDT
140.0,2023-04-28 16:04:32 CDT
145.0,2023-04-28 16:04:33 CDT
175.0,2023-04-28 16:04:34 CDT
164.0,2023-04-28 16:04:35 CDT
197.0,2023-04-28 16:04:36 CDT
78.8,2023-04-28 16:04:37 CDT
91.1,2023-04-28 16:04:38 CDT
121.0,2023-04-28 16:04:39 CDT
128.0,2023-04-28 16:04:40 CDT
126.0,2023-04-28 16:04:41 CDT
107.0,2023-04-28 16:04:42 CDT
105.0,2023-04-28 16:04:43 CDT
119.0,2023-04-28 16:04:44 CDT
134.0,2023-04-28 16:04:45 CDT
122.0,2023-04-28 16:04:46 CDT
131.0,2023-04-28 16:04:47 CDT
114.0,2023-04-28 16:04:48 CDT
105.0,2023-04-28 16:04:49 CDT
125.0,2023-04-28 16:04:50 CDT
135.0,2023-04-28 16:04:51 CDT
136.0,2023-04-28 16:04:52 CDT
143.0,2023-04-28 16:04:53 CDT
126.0,2023-04-28 16:04:54 CDT
102.0,2023-04-28 16:04:55 CDT
64.8,2023-04-28 16:04:56 CDT
79.8,2023-04-28 16:04:57 CDT
79.0,2023-04-28 16:04:58 CDT
43.2,2023-04-28 16:04:59 CDT
42.1,2023-04-28 16:05:00 CDT
40.5,2023-04-28 16:05:01 CDT
76.0,2023-04-28 16:05:02 CDT
75.0,2023-04-28 16:05:03 CDT
74.5,2023-04-28 16:05:04 CDT
86.1,2023-04-28 16:05:05 CDT
102.0,2023-04-28 16:05:06 CDT
80.1,2023-04-28 16:05:07 CDT
59.1,2023-04-28 16:05:08 CDT
43.4,2023-04-28 16:05:09 CDT
56.4,2023-04-28 16:05:10 CDT
52.3,2023-04-28 16:05:11 CDT
52.5,2023-04-28 16:05:12 CDT
56.4,2023-04-28 16:05:13 CDT
64.7,2023-04-28 16:05:14 CDT
56.6,2023-04-28 16:05:15 CDT
54.9,2023-04-28 16:05:16 CDT
50.4,2023-04-28 16:05:17 CDT
55.5,2023-04-28 16:05:18 CDT
54.0,2023-04-28 16:05:19 CDT
50.6,2023-04-28 16:05:20 CDT
29.0,2023-04-28 16:05:21 CDT
47.2,2023-04-28 16:05:22 CDT
54.1,2023-04-28 16:05:23 CDT
55.8,2023-04-28 16:05:24 CDT
59.4,2023-04-28 16:05:25 CDT
63.1,2023-04-28 16:05:26 CDT
56.4,2023-04-28 16:05:27 CDT
54.5,2023-04-28 16:05:28 CDT
63.4,2023-04-28 16:05:29 CDT
58.3,2023-04-28 16:05:30 CDT
44.5,2023-04-28 16:05:31 CDT
63.4,2023-04-28 16:05:32 CDT
64.7,2023-04-28 16:05:33 CDT
68.4,2023-04-28 16:05:34 CDT
65.7,2023-04-28 16:05:35 CDT
69.5,2023-04-28 16:05:36 CDT
70.9,2023-04-28 16:05:37 CDT
65.5,2023-04-28 16:05:38 CDT
59.7,2023-04-28 16:05:39 CDT
54.5,2023-04-28 16:05:40 CDT
50.8,2023-04-28 16:05:41 CDT
51.7,2023-04-28 16:05:42 CDT
54.2,2023-04-28 16:05:43 CDT
51.7,2023-04-28 16:05:44 CDT
28.2,2023-04-28 16:05:45 CDT
93.4,2023-04-28 16:05:46 CDT
114.0,2023-04-28 16:05:47 CDT
130.0,2023-04-28 16:05:48 CDT
122.0,2023-04-28 16:05:49 CDT
105.0,2023-04-28 16:05:50 CDT
104.0,2023-04-28 16:05:51 CDT
60.7,2023-04-28 16:05:52 CDT
43.4,2023-04-28 16:05:53 CDT
27.2,2023-04-28 16:05:54 CDT
16.0,2023-04-28 16:05:55 CDT
19.5,2023-04-28 16:05:56 CDT
4.43,2023-04-28 16:05:57 CDT
36.5,2023-04-28 16:05:58 CDT
27.7,2023-04-28 16:05:59 CDT
16.2,2023-04-28 16:06:00 CDT
10.8,2023-04-28 16:06:01 CDT
0.0,2023-04-28 16:06:02 CDT
0.0,2023-04-28 16:06:03 CDT
23.2,2023-04-28 16:06:04 CDT
0.0,2023-04-28 16:06:05 CDT
3.01,2023-04-28 16:06:06 CDT
7.14,2023-04-28 16:06:07 CDT
0.0,2023-04-28 16:06:08 CDT
12.3,2023-04-28 16:06:09 CDT
0.0,2023-04-28 16:06:10 CDT
0.0,2023-04-28 16:06:11 CDT
0.0,2023-04-28 16:06:12 CDT
12.5,2023-04-28 16:06:13 CDT
7.01,2023-04-28 16:06:14 CDT
0.0,2023-04-28 16:06:15 CDT
10.6,2023-04-28 16:06:16 CDT
30.3,2023-04-28 16:06:17 CDT
28.9,2023-04-28 16:06:18 CDT
18.8,2023-04-28 16:06:19 CDT
23.8,2023-04-28 16:06:20 CDT
26.9,2023-04-28 16:06:21 CDT
17.3,2023-04-28 16:06:22 CDT
29.1,2023-04-28 16:06:23 CDT
21.7,2023-04-28 16:06:24 CDT
17.8,2023-04-28 16:06:25 CDT
1.57,2023-04-28 16:06:26 CDT
0.0,2023-04-28 16:06:27 CDT
15.2,2023-04-28 16:06:28 CDT
26.5,2023-04-28 16:06:29 CDT
26.8,2023-04-28 16:06:30 CDT
28.6,2023-04-28 16:06:31 CDT
31.8,2023-04-28 16:06:32 CDT
27.8,2023-04-28 16:06:33 CDT
29.4,2023-04-28 16:06:34 CDT
28.0,2023-04-28 16:06:35 CDT
30.3,2023-04-28 16:06:36 CDT
28.9,2023-04-28 16:06:37 CDT
31.9,2023-04-28 16:06:38 CDT
32.1,2023-04-28 16:06:39 CDT
37.1,2023-04-28 16:06:40 CDT
43.9,2023-04-28 16:06:41 CDT
47.5,2023-04-28 16:06:42 CDT
47.1,2023-04-28 16:06:43 CDT
64.8,2023-04-28 16:06:44 CDT
68.2,2023-04-28 16:06:45 CDT
63.2,2023-04-28 16:06:46 CDT
78.9,2023-04-28 16:06:47 CDT
93.5,2023-04-28 16:06:48 CDT
104.0,2023-04-28 16:06:49 CDT
129.0,2023-04-28 16:06:50 CDT
82.9,2023-04-28 16:06:51 CDT
29.6,2023-04-28 16:06:52 CDT
48.5,2023-04-28 16:06:53 CDT
61.7,2023-04-28 16:06:54 CDT
90.2,2023-04-28 16:06:55 CDT
113.0,2023-04-28 16:06:56 CDT
120.0,2023-04-28 16:06:57 CDT
121.0,2023-04-28 16:06:58 CDT
119.0,2023-04-28 16:06:59 CDT
126.0,2023-04-28 16:07:00 CDT
138.0,2023-04-28 16:07:01 CDT
126.0,2023-04-28 16:07:02 CDT
109.0,2023-04-28 16:07:03 CDT
133.0,2023-04-28 16:07:04 CDT
118.0,2023-04-28 16:07:05 CDT
107.0,2023-04-28 16:07:06 CDT
56.0,2023-04-28 16:07:07 CDT
38.4,2023-04-28 16:07:08 CDT
59.6,2023-04-28 16:07:09 CDT
28.1,2023-04-28 16:07:10 CDT
21.9,2023-04-28 16:07:11 CDT
77.7,2023-04-28 16:07:12 CDT
42.1,2023-04-28 16:07:13 CDT
55.0,2023-04-28 16:07:14 CDT
68.6,2023-04-28 16:07:15 CDT
62.8,2023-04-28 16:07:16 CDT
69.7,2023-04-28 16:07:17 CDT
70.8,2023-04-28 16:07:18 CDT
59.3,2023-04-28 16:07:19 CDT
83.4,2023-04-28 16:07:20 CDT
73.0,2023-04-28 16:07:21 CDT
78.3,2023-04-28 16:07:22 CDT
45.4,2023-04-28 16:07:23 CDT
26.4,2023-04-28 16:07:24 CDT
69.8,2023-04-28 16:07:25 CDT
73.0,2023-04-28 16:07:26 CDT
87.3,2023-04-28 16:07:27 CDT
78.9,2023-04-28 16:07:28 CDT
69.0,2023-04-28 16:07:29 CDT
61.4,2023-04-28 16:07:30 CDT
67.6,2023-04-28 16:07:31 CDT
68.0,2023-04-28 16:07:32 CDT
