Bitrate,Time
27.4,2023-04-27 13:58:12 CDT
24.8,2023-04-27 13:58:13 CDT
9.3,2023-04-27 13:58:14 CDT
14.4,2023-04-27 13:58:15 CDT
22.0,2023-04-27 13:58:16 CDT
18.0,2023-04-27 13:58:17 CDT
24.5,2023-04-27 13:58:18 CDT
23.4,2023-04-27 13:58:19 CDT
22.3,2023-04-27 13:58:20 CDT
21.9,2023-04-27 13:58:21 CDT
19.1,2023-04-27 13:58:22 CDT
20.7,2023-04-27 13:58:23 CDT
15.3,2023-04-27 13:58:24 CDT
10.8,2023-04-27 13:58:25 CDT
15.3,2023-04-27 13:58:26 CDT
18.2,2023-04-27 13:58:27 CDT
20.1,2023-04-27 13:58:28 CDT
19.5,2023-04-27 13:58:29 CDT
22.7,2023-04-27 13:58:30 CDT
12.7,2023-04-27 13:58:31 CDT
0.0,2023-04-27 13:58:32 CDT
12.3,2023-04-27 13:58:33 CDT
21.4,2023-04-27 13:58:34 CDT
26.1,2023-04-27 13:58:35 CDT
23.1,2023-04-27 13:58:36 CDT
27.7,2023-04-27 13:58:37 CDT
31.9,2023-04-27 13:58:38 CDT
33.1,2023-04-27 13:58:39 CDT
27.5,2023-04-27 13:58:40 CDT
6.14,2023-04-27 13:58:41 CDT
9.01,2023-04-27 13:58:42 CDT
19.9,2023-04-27 13:58:43 CDT
12.5,2023-04-27 13:58:44 CDT
17.1,2023-04-27 13:58:45 CDT
19.9,2023-04-27 13:58:46 CDT
19.7,2023-04-27 13:58:47 CDT
20.4,2023-04-27 13:58:48 CDT
21.3,2023-04-27 13:58:49 CDT
21.4,2023-04-27 13:58:50 CDT
25.3,2023-04-27 13:58:51 CDT
28.5,2023-04-27 13:58:52 CDT
28.9,2023-04-27 13:58:53 CDT
32.2,2023-04-27 13:58:54 CDT
37.0,2023-04-27 13:58:55 CDT
1.44,2023-04-27 13:58:56 CDT
12.2,2023-04-27 13:58:57 CDT
43.1,2023-04-27 13:58:58 CDT
42.4,2023-04-27 13:58:59 CDT
41.2,2023-04-27 13:59:00 CDT
37.3,2023-04-27 13:59:01 CDT
13.3,2023-04-27 13:59:02 CDT
17.9,2023-04-27 13:59:03 CDT
27.8,2023-04-27 13:59:04 CDT
25.7,2023-04-27 13:59:05 CDT
27.6,2023-04-27 13:59:06 CDT
12.4,2023-04-27 13:59:07 CDT
26.0,2023-04-27 13:59:08 CDT
28.5,2023-04-27 13:59:09 CDT
27.3,2023-04-27 13:59:10 CDT
9.31,2023-04-27 13:59:11 CDT
6.44,2023-04-27 13:59:12 CDT
5.33,2023-04-27 13:59:13 CDT
8.63,2023-04-27 13:59:14 CDT
10.5,2023-04-27 13:59:15 CDT
11.2,2023-04-27 13:59:16 CDT
6.75,2023-04-27 13:59:17 CDT
9.57,2023-04-27 13:59:18 CDT
7.87,2023-04-27 13:59:19 CDT
11.5,2023-04-27 13:59:20 CDT
13.3,2023-04-27 13:59:21 CDT
8.27,2023-04-27 13:59:22 CDT
12.1,2023-04-27 13:59:23 CDT
10.2,2023-04-27 13:59:24 CDT
13.2,2023-04-27 13:59:25 CDT
12.9,2023-04-27 13:59:26 CDT
7.4,2023-04-27 13:59:27 CDT
11.4,2023-04-27 13:59:28 CDT
11.8,2023-04-27 13:59:29 CDT
11.7,2023-04-27 13:59:30 CDT
12.8,2023-04-27 13:59:31 CDT
6.28,2023-04-27 13:59:32 CDT
11.6,2023-04-27 13:59:33 CDT
14.0,2023-04-27 13:59:34 CDT
14.5,2023-04-27 13:59:35 CDT
16.6,2023-04-27 13:59:36 CDT
16.1,2023-04-27 13:59:37 CDT
20.1,2023-04-27 13:59:38 CDT
21.2,2023-04-27 13:59:39 CDT
20.0,2023-04-27 13:59:40 CDT
14.0,2023-04-27 13:59:41 CDT
14.1,2023-04-27 13:59:42 CDT
13.1,2023-04-27 13:59:43 CDT
10.1,2023-04-27 13:59:44 CDT
1.25,2023-04-27 13:59:45 CDT
8.09,2023-04-27 13:59:46 CDT
13.6,2023-04-27 13:59:47 CDT
17.0,2023-04-27 13:59:48 CDT
1.16,2023-04-27 13:59:49 CDT
3.0,2023-04-27 13:59:50 CDT
13.8,2023-04-27 13:59:51 CDT
15.9,2023-04-27 13:59:52 CDT
18.7,2023-04-27 13:59:53 CDT
20.9,2023-04-27 13:59:54 CDT
16.5,2023-04-27 13:59:55 CDT
17.3,2023-04-27 13:59:56 CDT
21.7,2023-04-27 13:59:57 CDT
17.3,2023-04-27 13:59:58 CDT
23.9,2023-04-27 13:59:59 CDT
5.74,2023-04-27 14:00:00 CDT
10.3,2023-04-27 14:00:01 CDT
19.0,2023-04-27 14:00:02 CDT
20.6,2023-04-27 14:00:03 CDT
17.9,2023-04-27 14:00:04 CDT
21.8,2023-04-27 14:00:05 CDT
22.8,2023-04-27 14:00:06 CDT
25.3,2023-04-27 14:00:07 CDT
25.1,2023-04-27 14:00:08 CDT
27.2,2023-04-27 14:00:09 CDT
30.0,2023-04-27 14:00:10 CDT
6.42,2023-04-27 14:00:11 CDT
13.3,2023-04-27 14:00:12 CDT
12.3,2023-04-27 14:00:13 CDT
11.9,2023-04-27 14:00:14 CDT
11.5,2023-04-27 14:00:15 CDT
11.7,2023-04-27 14:00:16 CDT
13.2,2023-04-27 14:00:17 CDT
11.6,2023-04-27 14:00:18 CDT
11.7,2023-04-27 14:00:19 CDT
14.8,2023-04-27 14:00:20 CDT
11.0,2023-04-27 14:00:21 CDT
6.3,2023-04-27 14:00:22 CDT
6.08,2023-04-27 14:00:23 CDT
6.56,2023-04-27 14:00:24 CDT
4.8,2023-04-27 14:00:25 CDT
4.72,2023-04-27 14:00:26 CDT
5.98,2023-04-27 14:00:27 CDT
7.33,2023-04-27 14:00:28 CDT
10.8,2023-04-27 14:00:29 CDT
9.46,2023-04-27 14:00:30 CDT
11.3,2023-04-27 14:00:31 CDT
15.1,2023-04-27 14:00:32 CDT
9.05,2023-04-27 14:00:33 CDT
12.2,2023-04-27 14:00:34 CDT
13.2,2023-04-27 14:00:35 CDT
13.1,2023-04-27 14:00:36 CDT
9.85,2023-04-27 14:00:37 CDT
5.21,2023-04-27 14:00:38 CDT
7.74,2023-04-27 14:00:39 CDT
9.28,2023-04-27 14:00:40 CDT
7.65,2023-04-27 14:00:41 CDT
10.2,2023-04-27 14:00:42 CDT
4.6,2023-04-27 14:00:43 CDT
4.69,2023-04-27 14:00:44 CDT
6.05,2023-04-27 14:00:45 CDT
7.74,2023-04-27 14:00:46 CDT
8.31,2023-04-27 14:00:47 CDT
4.69,2023-04-27 14:00:48 CDT
5.85,2023-04-27 14:00:49 CDT
0.0,2023-04-27 14:00:50 CDT
0.0,2023-04-27 14:00:51 CDT
0.0,2023-04-27 14:00:52 CDT
0.0,2023-04-27 14:00:53 CDT
0.0,2023-04-27 14:00:54 CDT
0.0,2023-04-27 14:00:55 CDT
0.0,2023-04-27 14:00:56 CDT
0.0,2023-04-27 14:00:57 CDT
0.0,2023-04-27 14:00:58 CDT
0.0,2023-04-27 14:00:59 CDT
0.0116,2023-04-27 14:01:00 CDT
0.51,2023-04-27 14:01:01 CDT
2.01,2023-04-27 14:01:02 CDT
2.06,2023-04-27 14:01:03 CDT
4.46,2023-04-27 14:01:04 CDT
7.15,2023-04-27 14:01:05 CDT
8.64,2023-04-27 14:01:06 CDT
10.6,2023-04-27 14:01:07 CDT
12.4,2023-04-27 14:01:08 CDT
12.6,2023-04-27 14:01:09 CDT
16.5,2023-04-27 14:01:10 CDT
16.4,2023-04-27 14:01:11 CDT
22.4,2023-04-27 14:01:12 CDT
14.9,2023-04-27 14:01:13 CDT
19.9,2023-04-27 14:01:14 CDT
8.39,2023-04-27 14:01:15 CDT
10.4,2023-04-27 14:01:16 CDT
13.4,2023-04-27 14:01:17 CDT
12.2,2023-04-27 14:01:18 CDT
13.8,2023-04-27 14:01:19 CDT
6.87,2023-04-27 14:01:20 CDT
8.41,2023-04-27 14:01:21 CDT
11.8,2023-04-27 14:01:22 CDT
14.7,2023-04-27 14:01:23 CDT
13.9,2023-04-27 14:01:24 CDT
3.1,2023-04-27 14:01:25 CDT
1.14,2023-04-27 14:01:26 CDT
20.6,2023-04-27 14:01:27 CDT
3.5,2023-04-27 14:01:28 CDT
0.0,2023-04-27 14:01:29 CDT
0.0,2023-04-27 14:01:30 CDT
0.0,2023-04-27 14:01:31 CDT
0.0,2023-04-27 14:01:32 CDT
0.0,2023-04-27 14:01:33 CDT
0.0,2023-04-27 14:01:34 CDT
0.0,2023-04-27 14:01:35 CDT
0.0,2023-04-27 14:01:36 CDT
0.0,2023-04-27 14:01:37 CDT
0.0,2023-04-27 14:01:38 CDT
0.0,2023-04-27 14:01:39 CDT
0.0,2023-04-27 14:01:40 CDT
0.0,2023-04-27 14:01:41 CDT
0.0,2023-04-27 14:01:42 CDT
0.0,2023-04-27 14:01:43 CDT
0.0,2023-04-27 14:01:44 CDT
0.0,2023-04-27 14:01:45 CDT
0.0,2023-04-27 14:01:46 CDT
0.0,2023-04-27 14:01:47 CDT
0.0,2023-04-27 14:01:48 CDT
0.0,2023-04-27 14:01:49 CDT
0.0,2023-04-27 14:01:50 CDT
0.0,2023-04-27 14:01:51 CDT
0.0,2023-04-27 14:01:52 CDT
0.0,2023-04-27 14:01:53 CDT
0.0,2023-04-27 14:01:54 CDT
0.0,2023-04-27 14:01:55 CDT
0.0,2023-04-27 14:01:56 CDT
0.0,2023-04-27 14:01:57 CDT
0.0,2023-04-27 14:01:58 CDT
0.0,2023-04-27 14:01:59 CDT
0.0,2023-04-27 14:02:00 CDT
0.0,2023-04-27 14:02:01 CDT
0.0,2023-04-27 14:02:02 CDT
0.0,2023-04-27 14:02:03 CDT
0.0,2023-04-27 14:02:04 CDT
0.0,2023-04-27 14:02:05 CDT
0.0,2023-04-27 14:02:06 CDT
1.69,2023-04-27 14:02:07 CDT
2.5,2023-04-27 14:02:08 CDT
4.95,2023-04-27 14:02:09 CDT
7.34,2023-04-27 14:02:10 CDT
0.868,2023-04-27 14:02:11 CDT
3.52,2023-04-27 14:02:12 CDT
4.46,2023-04-27 14:02:13 CDT
3.97,2023-04-27 14:02:14 CDT
15.6,2023-04-27 13:06:07 CDT
1.07,2023-04-27 13:06:08 CDT
0.509,2023-04-27 13:06:09 CDT
0.128,2023-04-27 13:06:10 CDT
1.27,2023-04-27 13:06:11 CDT
3.64,2023-04-27 13:06:12 CDT
2.95,2023-04-27 13:06:13 CDT
7.54,2023-04-27 13:06:14 CDT
10.2,2023-04-27 13:06:15 CDT
5.83,2023-04-27 13:06:16 CDT
8.12,2023-04-27 13:06:17 CDT
7.83,2023-04-27 13:06:18 CDT
10.3,2023-04-27 13:06:19 CDT
10.9,2023-04-27 13:06:20 CDT
11.9,2023-04-27 13:06:21 CDT
13.4,2023-04-27 13:06:22 CDT
8.85,2023-04-27 13:06:23 CDT
9.51,2023-04-27 13:06:24 CDT
10.6,2023-04-27 13:06:25 CDT
11.1,2023-04-27 13:06:26 CDT
11.7,2023-04-27 13:06:27 CDT
8.65,2023-04-27 13:06:28 CDT
12.7,2023-04-27 13:06:29 CDT
14.1,2023-04-27 13:06:30 CDT
16.2,2023-04-27 13:06:31 CDT
21.6,2023-04-27 13:06:32 CDT
11.0,2023-04-27 13:06:33 CDT
14.3,2023-04-27 13:06:34 CDT
13.8,2023-04-27 13:06:35 CDT
8.57,2023-04-27 13:06:36 CDT
3.04,2023-04-27 13:06:37 CDT
7.75,2023-04-27 13:06:38 CDT
14.0,2023-04-27 13:06:39 CDT
18.5,2023-04-27 13:06:40 CDT
6.85,2023-04-27 13:06:41 CDT
8.76,2023-04-27 13:06:42 CDT
7.95,2023-04-27 13:06:43 CDT
9.78,2023-04-27 13:06:44 CDT
9.64,2023-04-27 13:06:45 CDT
16.5,2023-04-27 13:06:46 CDT
17.7,2023-04-27 13:06:47 CDT
14.8,2023-04-27 13:06:48 CDT
8.98,2023-04-27 13:06:49 CDT
18.3,2023-04-27 13:06:50 CDT
18.9,2023-04-27 13:06:51 CDT
12.1,2023-04-27 13:06:52 CDT
17.0,2023-04-27 13:06:53 CDT
15.4,2023-04-27 13:06:54 CDT
12.5,2023-04-27 13:06:55 CDT
7.22,2023-04-27 13:06:56 CDT
6.77,2023-04-27 13:06:57 CDT
10.0,2023-04-27 13:06:58 CDT
4.58,2023-04-27 13:06:59 CDT
7.85,2023-04-27 13:07:00 CDT
8.6,2023-04-27 13:07:01 CDT
8.79,2023-04-27 13:07:02 CDT
8.61,2023-04-27 13:07:03 CDT
7.84,2023-04-27 13:07:04 CDT
8.54,2023-04-27 13:07:05 CDT
3.52,2023-04-27 13:07:06 CDT
5.4,2023-04-27 13:07:07 CDT
6.39,2023-04-27 13:07:08 CDT
3.87,2023-04-27 13:07:09 CDT
4.46,2023-04-27 13:07:10 CDT
5.68,2023-04-27 13:07:11 CDT
6.6,2023-04-27 13:07:12 CDT
7.37,2023-04-27 13:07:13 CDT
9.74,2023-04-27 13:07:14 CDT
10.6,2023-04-27 13:07:15 CDT
10.2,2023-04-27 13:07:16 CDT
8.62,2023-04-27 13:07:17 CDT
10.4,2023-04-27 13:07:18 CDT
12.0,2023-04-27 13:07:19 CDT
10.1,2023-04-27 13:07:20 CDT
9.16,2023-04-27 13:07:21 CDT
11.4,2023-04-27 13:07:22 CDT
11.6,2023-04-27 13:07:23 CDT
11.7,2023-04-27 13:07:24 CDT
15.1,2023-04-27 13:07:25 CDT
16.8,2023-04-27 13:07:26 CDT
13.1,2023-04-27 13:07:27 CDT
8.78,2023-04-27 13:07:28 CDT
15.4,2023-04-27 13:07:29 CDT
15.2,2023-04-27 13:07:30 CDT
10.2,2023-04-27 13:07:31 CDT
9.69,2023-04-27 13:07:32 CDT
13.2,2023-04-27 13:07:33 CDT
19.5,2023-04-27 13:07:34 CDT
17.9,2023-04-27 13:07:35 CDT
22.9,2023-04-27 13:07:36 CDT
12.9,2023-04-27 13:07:37 CDT
7.43,2023-04-27 13:07:38 CDT
18.0,2023-04-27 13:07:39 CDT
13.5,2023-04-27 13:07:40 CDT
14.8,2023-04-27 13:07:41 CDT
10.7,2023-04-27 13:07:42 CDT
12.2,2023-04-27 13:07:43 CDT
19.6,2023-04-27 13:07:44 CDT
12.0,2023-04-27 13:07:45 CDT
9.56,2023-04-27 13:07:46 CDT
9.73,2023-04-27 13:07:47 CDT
13.6,2023-04-27 13:07:48 CDT
16.0,2023-04-27 13:07:49 CDT
16.7,2023-04-27 13:07:50 CDT
8.11,2023-04-27 13:07:51 CDT
0.0,2023-04-27 13:07:52 CDT
0.0,2023-04-27 13:07:53 CDT
0.0,2023-04-27 13:07:54 CDT
0.0,2023-04-27 13:07:55 CDT
6.07,2023-04-27 13:07:56 CDT
8.99,2023-04-27 13:07:57 CDT
13.7,2023-04-27 13:07:58 CDT
20.1,2023-04-27 13:07:59 CDT
20.1,2023-04-27 13:08:00 CDT
19.1,2023-04-27 13:08:01 CDT
13.1,2023-04-27 13:08:02 CDT
9.51,2023-04-27 13:08:03 CDT
13.9,2023-04-27 13:08:04 CDT
17.4,2023-04-27 13:08:05 CDT
23.2,2023-04-27 13:08:06 CDT
28.5,2023-04-27 13:08:07 CDT
31.4,2023-04-27 13:08:08 CDT
27.8,2023-04-27 13:08:09 CDT
33.6,2023-04-27 13:08:10 CDT
22.0,2023-04-27 13:08:11 CDT
24.7,2023-04-27 13:08:12 CDT
24.4,2023-04-27 13:08:13 CDT
20.6,2023-04-27 13:08:14 CDT
24.0,2023-04-27 13:08:15 CDT
19.9,2023-04-27 13:08:16 CDT
18.6,2023-04-27 13:08:17 CDT
11.6,2023-04-27 13:08:18 CDT
16.0,2023-04-27 13:08:19 CDT
18.6,2023-04-27 13:08:20 CDT
21.7,2023-04-27 13:08:21 CDT
17.4,2023-04-27 13:08:22 CDT
21.1,2023-04-27 13:08:23 CDT
20.4,2023-04-27 13:08:24 CDT
24.1,2023-04-27 13:08:25 CDT
22.5,2023-04-27 13:08:26 CDT
28.8,2023-04-27 13:08:27 CDT
27.1,2023-04-27 13:08:28 CDT
22.0,2023-04-27 13:08:29 CDT
10.6,2023-04-27 13:08:30 CDT
6.98,2023-04-27 13:08:31 CDT
4.8,2023-04-27 13:08:32 CDT
8.13,2023-04-27 13:08:33 CDT
11.2,2023-04-27 13:08:34 CDT
12.2,2023-04-27 13:08:35 CDT
13.2,2023-04-27 13:08:36 CDT
18.0,2023-04-27 13:08:37 CDT
21.2,2023-04-27 13:08:38 CDT
17.8,2023-04-27 13:08:39 CDT
22.0,2023-04-27 13:08:40 CDT
16.0,2023-04-27 13:08:41 CDT
12.9,2023-04-27 13:08:42 CDT
14.1,2023-04-27 13:08:43 CDT
9.62,2023-04-27 13:08:44 CDT
15.1,2023-04-27 13:08:45 CDT
19.5,2023-04-27 13:08:46 CDT
10.8,2023-04-27 13:08:47 CDT
8.06,2023-04-27 13:08:48 CDT
10.1,2023-04-27 13:08:49 CDT
11.7,2023-04-27 13:08:50 CDT
10.2,2023-04-27 13:08:51 CDT
7.96,2023-04-27 13:08:52 CDT
8.79,2023-04-27 13:08:53 CDT
8.79,2023-04-27 13:08:54 CDT
10.7,2023-04-27 13:08:55 CDT
5.99,2023-04-27 13:08:56 CDT
6.14,2023-04-27 13:08:57 CDT
10.7,2023-04-27 13:08:58 CDT
13.5,2023-04-27 13:08:59 CDT
15.0,2023-04-27 13:09:00 CDT
13.8,2023-04-27 13:09:01 CDT
13.7,2023-04-27 13:09:02 CDT
14.8,2023-04-27 13:09:03 CDT
15.6,2023-04-27 13:09:04 CDT
17.3,2023-04-27 13:09:05 CDT
21.4,2023-04-27 13:09:06 CDT
20.2,2023-04-27 13:09:07 CDT
24.1,2023-04-27 13:09:08 CDT
22.3,2023-04-27 13:09:09 CDT
25.5,2023-04-27 13:09:10 CDT
12.0,2023-04-27 13:09:11 CDT
2.69,2023-04-27 13:09:12 CDT
8.56,2023-04-27 13:09:13 CDT
7.25,2023-04-27 13:09:14 CDT
7.3,2023-04-27 13:09:15 CDT
9.84,2023-04-27 13:09:16 CDT
8.67,2023-04-27 13:09:17 CDT
12.4,2023-04-27 13:09:18 CDT
11.0,2023-04-27 13:09:19 CDT
8.59,2023-04-27 13:09:20 CDT
5.05,2023-04-27 13:09:21 CDT
10.0,2023-04-27 13:09:22 CDT
6.72,2023-04-27 13:09:23 CDT
8.2,2023-04-27 13:09:24 CDT
4.09,2023-04-27 13:09:25 CDT
4.24,2023-04-27 13:09:26 CDT
8.29,2023-04-27 13:09:27 CDT
9.74,2023-04-27 13:09:28 CDT
13.4,2023-04-27 13:09:29 CDT
18.1,2023-04-27 13:09:30 CDT
23.4,2023-04-27 13:09:31 CDT
20.5,2023-04-27 13:09:32 CDT
24.2,2023-04-27 13:09:33 CDT
23.2,2023-04-27 13:09:34 CDT
23.5,2023-04-27 13:09:35 CDT
26.3,2023-04-27 13:09:36 CDT
26.8,2023-04-27 13:09:37 CDT
31.2,2023-04-27 13:09:38 CDT
28.1,2023-04-27 13:09:39 CDT
21.0,2023-04-27 13:09:40 CDT
22.1,2023-04-27 13:09:41 CDT
26.4,2023-04-27 13:09:42 CDT
31.3,2023-04-27 13:09:43 CDT
40.0,2023-04-27 13:09:44 CDT
46.0,2023-04-27 13:09:45 CDT
47.8,2023-04-27 13:09:46 CDT
67.4,2023-04-27 13:09:47 CDT
48.2,2023-04-27 13:09:48 CDT
33.2,2023-04-27 13:09:49 CDT
20.1,2023-04-27 13:09:50 CDT
13.6,2023-04-27 13:09:51 CDT
19.8,2023-04-27 13:09:52 CDT
17.3,2023-04-27 13:09:53 CDT
15.7,2023-04-27 13:09:54 CDT
11.1,2023-04-27 13:09:55 CDT
13.6,2023-04-27 13:09:56 CDT
8.17,2023-04-27 13:09:57 CDT
16.8,2023-04-27 13:09:58 CDT
21.4,2023-04-27 13:09:59 CDT
23.7,2023-04-27 13:10:00 CDT
23.4,2023-04-27 13:10:01 CDT
30.6,2023-04-27 13:10:02 CDT
31.1,2023-04-27 13:10:03 CDT
37.2,2023-04-27 13:10:04 CDT
41.9,2023-04-27 13:10:05 CDT
51.9,2023-04-27 13:10:06 CDT
38.2,2023-04-27 13:10:07 CDT
45.7,2023-04-27 13:10:08 CDT
39.3,2023-04-27 13:10:09 CDT
42.4,2023-04-27 13:10:10 CDT
24.7,2023-04-27 13:10:11 CDT
15.1,2023-04-27 13:10:12 CDT
25.7,2023-04-27 13:10:13 CDT
29.3,2023-04-27 13:10:14 CDT
29.2,2023-04-27 13:10:15 CDT
17.6,2023-04-27 13:10:16 CDT
18.0,2023-04-27 13:10:17 CDT
25.5,2023-04-27 13:10:18 CDT
33.6,2023-04-27 13:10:19 CDT
22.0,2023-04-27 13:10:20 CDT
32.6,2023-04-27 13:10:21 CDT
34.0,2023-04-27 13:10:22 CDT
28.3,2023-04-27 13:10:23 CDT
18.2,2023-04-27 13:10:24 CDT
32.6,2023-04-27 13:10:25 CDT
12.0,2023-04-27 13:10:26 CDT
13.8,2023-04-27 13:10:27 CDT
10.0,2023-04-27 13:10:28 CDT
11.4,2023-04-27 13:10:29 CDT
13.2,2023-04-27 13:10:30 CDT
7.97,2023-04-27 13:10:31 CDT
7.4,2023-04-27 13:10:32 CDT
7.22,2023-04-27 13:10:33 CDT
9.67,2023-04-27 13:10:34 CDT
11.8,2023-04-27 13:10:35 CDT
8.39,2023-04-27 13:10:36 CDT
7.51,2023-04-27 13:10:37 CDT
5.29,2023-04-27 13:10:38 CDT
5.37,2023-04-27 13:10:39 CDT
7.16,2023-04-27 13:10:40 CDT
3.16,2023-04-27 13:10:41 CDT
7.92,2023-04-27 13:10:42 CDT
8.81,2023-04-27 13:10:43 CDT
6.97,2023-04-27 13:10:44 CDT
7.46,2023-04-27 13:10:45 CDT
4.82,2023-04-27 13:10:46 CDT
6.34,2023-04-27 13:10:47 CDT
6.77,2023-04-27 13:10:48 CDT
9.17,2023-04-27 13:10:49 CDT
8.99,2023-04-27 13:10:50 CDT
3.93,2023-04-27 13:10:51 CDT
6.59,2023-04-27 13:10:52 CDT
6.16,2023-04-27 13:10:53 CDT
6.85,2023-04-27 13:10:54 CDT
7.09,2023-04-27 13:10:55 CDT
3.51,2023-04-27 13:10:56 CDT
0.393,2023-04-27 13:10:57 CDT
13.7,2023-04-27 13:10:58 CDT
20.2,2023-04-27 13:10:59 CDT
26.2,2023-04-27 13:11:00 CDT
15.8,2023-04-27 13:11:01 CDT
14.6,2023-04-27 13:11:02 CDT
20.2,2023-04-27 13:11:03 CDT
22.1,2023-04-27 13:11:04 CDT
22.0,2023-04-27 13:11:05 CDT
14.7,2023-04-27 13:11:06 CDT
11.0,2023-04-27 13:11:07 CDT
14.2,2023-04-27 13:11:08 CDT
10.4,2023-04-27 13:11:09 CDT
8.47,2023-04-27 13:11:10 CDT
2.18,2023-04-27 13:11:11 CDT
5.67,2023-04-27 13:11:12 CDT
6.96,2023-04-27 13:11:13 CDT
7.9,2023-04-27 13:11:14 CDT
8.13,2023-04-27 13:11:15 CDT
5.95,2023-04-27 13:11:16 CDT
9.7,2023-04-27 13:11:17 CDT
10.2,2023-04-27 13:11:18 CDT
10.2,2023-04-27 13:11:19 CDT
8.21,2023-04-27 13:11:20 CDT
7.26,2023-04-27 13:11:21 CDT
9.71,2023-04-27 13:11:22 CDT
10.8,2023-04-27 13:11:23 CDT
14.1,2023-04-27 13:11:24 CDT
17.2,2023-04-27 13:11:25 CDT
10.7,2023-04-27 13:11:26 CDT
7.22,2023-04-27 13:11:27 CDT
12.1,2023-04-27 13:11:28 CDT
9.38,2023-04-27 13:11:29 CDT
12.5,2023-04-27 13:11:30 CDT
10.5,2023-04-27 13:11:31 CDT
7.25,2023-04-27 13:11:32 CDT
9.31,2023-04-27 13:11:33 CDT
9.73,2023-04-27 13:11:34 CDT
15.9,2023-04-27 13:11:35 CDT
13.7,2023-04-27 13:11:36 CDT
15.3,2023-04-27 13:11:37 CDT
16.3,2023-04-27 13:11:38 CDT
17.7,2023-04-27 13:11:39 CDT
24.0,2023-04-27 13:11:40 CDT
14.9,2023-04-27 13:11:41 CDT
17.7,2023-04-27 13:11:42 CDT
20.0,2023-04-27 13:11:43 CDT
21.1,2023-04-27 13:11:44 CDT
20.7,2023-04-27 13:11:45 CDT
13.6,2023-04-27 13:11:46 CDT
20.8,2023-04-27 13:11:47 CDT
14.9,2023-04-27 13:11:48 CDT
20.6,2023-04-27 13:11:49 CDT
23.8,2023-04-27 13:11:50 CDT
24.1,2023-04-27 13:11:51 CDT
13.4,2023-04-27 13:11:52 CDT
3.75,2023-04-27 13:11:53 CDT
8.83,2023-04-27 13:11:54 CDT
10.4,2023-04-27 13:11:55 CDT
9.76,2023-04-27 13:11:56 CDT
8.92,2023-04-27 13:11:57 CDT
6.29,2023-04-27 13:11:58 CDT
6.17,2023-04-27 13:11:59 CDT
4.58,2023-04-27 13:12:00 CDT
5.12,2023-04-27 13:12:01 CDT
6.81,2023-04-27 13:12:02 CDT
5.78,2023-04-27 13:12:03 CDT
4.17,2023-04-27 13:12:04 CDT
0.0,2023-04-27 13:12:05 CDT
3.11,2023-04-27 13:12:06 CDT
7.24,2023-04-27 13:12:07 CDT
12.0,2023-04-27 13:12:08 CDT
20.5,2023-04-27 13:12:09 CDT
27.3,2023-04-27 13:12:10 CDT
15.2,2023-04-27 13:12:11 CDT
16.0,2023-04-27 13:12:12 CDT
14.1,2023-04-27 13:12:13 CDT
8.44,2023-04-27 13:12:14 CDT
10.2,2023-04-27 13:12:15 CDT
6.38,2023-04-27 13:12:16 CDT
4.84,2023-04-27 13:12:17 CDT
4.12,2023-04-27 13:12:18 CDT
3.63,2023-04-27 13:12:19 CDT
4.19,2023-04-27 13:12:20 CDT
4.65,2023-04-27 13:12:21 CDT
6.53,2023-04-27 13:12:22 CDT
7.31,2023-04-27 13:12:23 CDT
6.3,2023-04-27 13:12:24 CDT
6.47,2023-04-27 13:12:25 CDT
8.08,2023-04-27 13:12:26 CDT
11.9,2023-04-27 13:12:27 CDT
9.73,2023-04-27 13:12:28 CDT
12.5,2023-04-27 13:12:29 CDT
13.9,2023-04-27 13:12:30 CDT
18.4,2023-04-27 13:12:31 CDT
17.1,2023-04-27 13:12:32 CDT
18.9,2023-04-27 13:12:33 CDT
15.9,2023-04-27 13:12:34 CDT
15.5,2023-04-27 13:12:35 CDT
10.5,2023-04-27 13:12:36 CDT
14.3,2023-04-27 13:12:37 CDT
20.0,2023-04-27 13:12:38 CDT
22.9,2023-04-27 13:12:39 CDT
21.8,2023-04-27 13:12:40 CDT
14.4,2023-04-27 13:12:41 CDT
10.1,2023-04-27 13:12:42 CDT
18.1,2023-04-27 13:12:43 CDT
15.7,2023-04-27 13:12:44 CDT
18.8,2023-04-27 13:12:45 CDT
7.33,2023-04-27 13:12:46 CDT
19.2,2023-04-27 13:12:47 CDT
14.9,2023-04-27 13:12:48 CDT
0.0,2023-04-27 13:12:49 CDT
0.0,2023-04-27 13:12:50 CDT
4.44,2023-04-27 13:12:51 CDT
17.2,2023-04-27 13:12:52 CDT
17.3,2023-04-27 13:12:53 CDT
18.3,2023-04-27 13:12:54 CDT
16.3,2023-04-27 13:12:55 CDT
7.83,2023-04-27 13:12:56 CDT
5.97,2023-04-27 13:12:57 CDT
5.96,2023-04-27 13:12:58 CDT
4.77,2023-04-27 13:12:59 CDT
7.48,2023-04-27 13:13:00 CDT
6.06,2023-04-27 13:13:01 CDT
3.51,2023-04-27 13:13:02 CDT
6.79,2023-04-27 13:13:03 CDT
7.33,2023-04-27 13:13:04 CDT
8.33,2023-04-27 13:13:05 CDT
9.09,2023-04-27 13:13:06 CDT
6.54,2023-04-27 13:13:07 CDT
7.03,2023-04-27 13:13:08 CDT
9.96,2023-04-27 13:13:09 CDT
