Bitrate,Time
66.4,2023-04-27 13:45:10 CDT
45.1,2023-04-27 13:45:11 CDT
49.0,2023-04-27 13:45:12 CDT
79.5,2023-04-27 13:45:13 CDT
25.3,2023-04-27 13:45:14 CDT
11.4,2023-04-27 13:45:15 CDT
1.99,2023-04-27 13:45:16 CDT
0.0221,2023-04-27 13:45:17 CDT
26.7,2023-04-27 13:45:18 CDT
30.4,2023-04-27 13:45:19 CDT
4.28,2023-04-27 13:45:20 CDT
18.0,2023-04-27 13:45:21 CDT
2.25,2023-04-27 13:45:22 CDT
36.7,2023-04-27 13:45:23 CDT
2.75,2023-04-27 13:45:24 CDT
0.0,2023-04-27 13:45:25 CDT
144.0,2023-04-27 13:45:26 CDT
240.0,2023-04-27 13:45:27 CDT
87.9,2023-04-27 13:45:28 CDT
0.341,2023-04-27 13:45:29 CDT
82.5,2023-04-27 13:45:30 CDT
0.254,2023-04-27 13:45:31 CDT
0.0,2023-04-27 13:45:32 CDT
44.0,2023-04-27 13:45:33 CDT
4.1,2023-04-27 13:45:34 CDT
0.0,2023-04-27 13:45:35 CDT
6.14,2023-04-27 13:45:36 CDT
0.055200000000000006,2023-04-27 13:45:37 CDT
2.01,2023-04-27 13:45:38 CDT
6.02,2023-04-27 13:45:39 CDT
0.0881,2023-04-27 13:45:40 CDT
20.5,2023-04-27 13:45:41 CDT
63.6,2023-04-27 13:45:42 CDT
105.0,2023-04-27 13:45:43 CDT
91.5,2023-04-27 13:45:44 CDT
123.0,2023-04-27 13:45:45 CDT
123.0,2023-04-27 13:45:46 CDT
90.9,2023-04-27 13:45:47 CDT
82.8,2023-04-27 13:45:48 CDT
117.0,2023-04-27 13:45:49 CDT
124.0,2023-04-27 13:45:50 CDT
134.0,2023-04-27 13:45:51 CDT
132.0,2023-04-27 13:45:52 CDT
155.0,2023-04-27 13:45:53 CDT
134.0,2023-04-27 13:45:54 CDT
64.6,2023-04-27 13:45:55 CDT
65.1,2023-04-27 13:45:56 CDT
58.8,2023-04-27 13:45:57 CDT
67.3,2023-04-27 13:45:58 CDT
99.7,2023-04-27 13:45:59 CDT
91.4,2023-04-27 13:46:00 CDT
78.6,2023-04-27 13:46:01 CDT
111.0,2023-04-27 13:46:02 CDT
117.0,2023-04-27 13:46:03 CDT
92.6,2023-04-27 13:46:04 CDT
118.0,2023-04-27 13:46:05 CDT
93.3,2023-04-27 13:46:06 CDT
36.0,2023-04-27 13:46:07 CDT
27.9,2023-04-27 13:46:08 CDT
25.5,2023-04-27 13:46:09 CDT
30.3,2023-04-27 13:46:10 CDT
32.0,2023-04-27 13:46:11 CDT
35.8,2023-04-27 13:46:12 CDT
37.5,2023-04-27 13:46:13 CDT
46.4,2023-04-27 13:46:14 CDT
72.4,2023-04-27 13:46:15 CDT
69.7,2023-04-27 13:46:16 CDT
58.7,2023-04-27 13:46:17 CDT
70.0,2023-04-27 13:46:18 CDT
43.5,2023-04-27 13:46:19 CDT
32.5,2023-04-27 13:46:20 CDT
39.2,2023-04-27 13:46:21 CDT
13.7,2023-04-27 13:46:22 CDT
67.0,2023-04-27 13:46:23 CDT
136.0,2023-04-27 13:46:24 CDT
102.0,2023-04-27 13:46:25 CDT
109.0,2023-04-27 13:46:26 CDT
105.0,2023-04-27 13:46:27 CDT
108.0,2023-04-27 13:46:28 CDT
105.0,2023-04-27 13:46:29 CDT
101.0,2023-04-27 13:46:30 CDT
101.0,2023-04-27 13:46:31 CDT
97.6,2023-04-27 13:46:32 CDT
106.0,2023-04-27 13:46:33 CDT
147.0,2023-04-27 13:46:34 CDT
165.0,2023-04-27 13:46:35 CDT
81.0,2023-04-27 13:46:36 CDT
117.0,2023-04-27 13:46:37 CDT
89.3,2023-04-27 13:46:38 CDT
104.0,2023-04-27 13:46:39 CDT
80.3,2023-04-27 13:46:40 CDT
95.4,2023-04-27 13:46:41 CDT
94.0,2023-04-27 13:46:42 CDT
98.5,2023-04-27 13:46:43 CDT
144.0,2023-04-27 13:46:44 CDT
153.0,2023-04-27 13:46:45 CDT
147.0,2023-04-27 13:46:46 CDT
169.0,2023-04-27 13:46:47 CDT
179.0,2023-04-27 13:46:48 CDT
169.0,2023-04-27 13:46:49 CDT
184.0,2023-04-27 13:46:50 CDT
183.0,2023-04-27 13:46:51 CDT
187.0,2023-04-27 13:46:52 CDT
197.0,2023-04-27 13:46:53 CDT
176.0,2023-04-27 13:46:54 CDT
188.0,2023-04-27 13:46:55 CDT
192.0,2023-04-27 13:46:56 CDT
180.0,2023-04-27 13:46:57 CDT
179.0,2023-04-27 13:46:58 CDT
194.0,2023-04-27 13:46:59 CDT
199.0,2023-04-27 13:47:00 CDT
195.0,2023-04-27 13:47:01 CDT
202.0,2023-04-27 13:47:02 CDT
203.0,2023-04-27 13:47:03 CDT
203.0,2023-04-27 13:47:04 CDT
201.0,2023-04-27 13:47:05 CDT
190.0,2023-04-27 13:47:06 CDT
196.0,2023-04-27 13:47:07 CDT
198.0,2023-04-27 13:47:08 CDT
186.0,2023-04-27 13:47:09 CDT
193.0,2023-04-27 13:47:10 CDT
197.0,2023-04-27 13:47:11 CDT
181.0,2023-04-27 13:47:12 CDT
191.0,2023-04-27 13:47:13 CDT
182.0,2023-04-27 13:47:14 CDT
172.0,2023-04-27 13:47:15 CDT
180.0,2023-04-27 13:47:16 CDT
193.0,2023-04-27 13:47:17 CDT
184.0,2023-04-27 13:47:18 CDT
185.0,2023-04-27 13:47:19 CDT
166.0,2023-04-27 13:47:20 CDT
188.0,2023-04-27 13:47:21 CDT
191.0,2023-04-27 13:47:22 CDT
194.0,2023-04-27 13:47:23 CDT
190.0,2023-04-27 13:47:24 CDT
203.0,2023-04-27 13:47:25 CDT
202.0,2023-04-27 13:47:26 CDT
205.0,2023-04-27 13:47:27 CDT
195.0,2023-04-27 13:47:28 CDT
198.0,2023-04-27 13:47:29 CDT
189.0,2023-04-27 13:47:30 CDT
187.0,2023-04-27 13:47:31 CDT
195.0,2023-04-27 13:47:32 CDT
198.0,2023-04-27 13:47:33 CDT
188.0,2023-04-27 13:47:34 CDT
181.0,2023-04-27 13:47:35 CDT
173.0,2023-04-27 13:47:36 CDT
162.0,2023-04-27 13:47:37 CDT
185.0,2023-04-27 13:47:38 CDT
169.0,2023-04-27 13:47:39 CDT
181.0,2023-04-27 13:47:40 CDT
145.0,2023-04-27 13:47:41 CDT
137.0,2023-04-27 13:47:42 CDT
103.0,2023-04-27 13:47:43 CDT
99.2,2023-04-27 13:47:44 CDT
88.8,2023-04-27 13:47:45 CDT
114.0,2023-04-27 13:47:46 CDT
106.0,2023-04-27 13:47:47 CDT
85.3,2023-04-27 13:47:48 CDT
64.3,2023-04-27 13:47:49 CDT
103.0,2023-04-27 13:47:50 CDT
76.4,2023-04-27 13:47:51 CDT
92.3,2023-04-27 13:47:52 CDT
38.3,2023-04-27 13:47:53 CDT
0.0,2023-04-27 13:47:54 CDT
24.2,2023-04-27 13:47:55 CDT
110.0,2023-04-27 13:47:56 CDT
53.6,2023-04-27 13:47:57 CDT
133.0,2023-04-27 13:47:58 CDT
49.2,2023-04-27 13:47:59 CDT
56.3,2023-04-27 13:48:00 CDT
58.2,2023-04-27 13:48:01 CDT
19.5,2023-04-27 13:48:02 CDT
167.0,2023-04-27 13:48:03 CDT
128.0,2023-04-27 13:48:04 CDT
201.0,2023-04-27 13:48:05 CDT
194.0,2023-04-27 13:48:06 CDT
171.0,2023-04-27 13:48:07 CDT
161.0,2023-04-27 13:48:08 CDT
201.0,2023-04-27 13:48:09 CDT
198.0,2023-04-27 13:48:10 CDT
184.0,2023-04-27 13:48:11 CDT
175.0,2023-04-27 13:48:12 CDT
162.0,2023-04-27 13:48:13 CDT
133.0,2023-04-27 13:48:14 CDT
114.0,2023-04-27 13:48:15 CDT
88.0,2023-04-27 13:48:16 CDT
95.8,2023-04-27 13:48:17 CDT
79.2,2023-04-27 13:48:18 CDT
96.3,2023-04-27 13:48:19 CDT
57.3,2023-04-27 13:48:20 CDT
39.8,2023-04-27 13:48:21 CDT
42.1,2023-04-27 13:48:22 CDT
39.9,2023-04-27 13:48:23 CDT
59.6,2023-04-27 13:48:24 CDT
64.7,2023-04-27 13:48:25 CDT
44.6,2023-04-27 13:48:26 CDT
51.1,2023-04-27 13:48:27 CDT
45.2,2023-04-27 13:48:28 CDT
50.6,2023-04-27 13:48:29 CDT
35.3,2023-04-27 13:48:30 CDT
55.2,2023-04-27 13:48:31 CDT
51.4,2023-04-27 13:48:32 CDT
50.0,2023-04-27 13:48:33 CDT
35.8,2023-04-27 13:48:34 CDT
50.7,2023-04-27 13:48:35 CDT
52.1,2023-04-27 13:48:36 CDT
54.1,2023-04-27 13:48:37 CDT
56.8,2023-04-27 13:48:38 CDT
56.6,2023-04-27 13:48:39 CDT
49.4,2023-04-27 13:48:40 CDT
50.7,2023-04-27 13:48:41 CDT
73.9,2023-04-27 13:48:42 CDT
53.2,2023-04-27 13:48:43 CDT
26.2,2023-04-27 13:48:44 CDT
22.6,2023-04-27 13:48:45 CDT
22.2,2023-04-27 13:48:46 CDT
19.3,2023-04-27 13:48:47 CDT
29.1,2023-04-27 13:48:48 CDT
19.3,2023-04-27 13:48:49 CDT
9.71,2023-04-27 13:48:50 CDT
6.68,2023-04-27 13:48:51 CDT
18.3,2023-04-27 13:48:52 CDT
17.3,2023-04-27 13:48:53 CDT
28.0,2023-04-27 13:48:54 CDT
43.7,2023-04-27 13:48:55 CDT
37.5,2023-04-27 13:48:56 CDT
12.0,2023-04-27 13:48:57 CDT
16.0,2023-04-27 13:48:58 CDT
13.4,2023-04-27 13:48:59 CDT
15.9,2023-04-27 13:49:00 CDT
4.41,2023-04-27 13:49:01 CDT
6.97,2023-04-27 13:49:02 CDT
47.2,2023-04-27 13:49:03 CDT
11.5,2023-04-27 13:49:04 CDT
13.5,2023-04-27 13:49:05 CDT
14.7,2023-04-27 13:49:06 CDT
1.43,2023-04-27 13:49:07 CDT
31.8,2023-04-27 13:49:08 CDT
115.0,2023-04-27 13:49:09 CDT
91.4,2023-04-27 13:49:10 CDT
131.0,2023-04-27 13:49:11 CDT
52.3,2023-04-27 13:49:12 CDT
80.7,2023-04-27 13:49:13 CDT
38.8,2023-04-27 13:49:14 CDT
62.2,2023-04-27 13:49:15 CDT
86.9,2023-04-27 13:49:16 CDT
58.8,2023-04-27 13:49:17 CDT
92.7,2023-04-27 13:49:18 CDT
38.3,2023-04-27 13:49:19 CDT
27.7,2023-04-27 13:49:20 CDT
18.6,2023-04-27 13:49:21 CDT
7.31,2023-04-27 13:49:22 CDT
73.6,2023-04-27 13:49:23 CDT
70.8,2023-04-27 13:49:24 CDT
70.7,2023-04-27 13:49:25 CDT
59.2,2023-04-27 13:49:26 CDT
67.4,2023-04-27 13:49:27 CDT
46.4,2023-04-27 13:49:28 CDT
30.2,2023-04-27 13:49:29 CDT
19.5,2023-04-27 13:49:30 CDT
22.3,2023-04-27 13:49:31 CDT
26.1,2023-04-27 13:49:32 CDT
19.4,2023-04-27 13:49:33 CDT
18.7,2023-04-27 13:49:34 CDT
76.1,2023-04-27 13:49:35 CDT
68.3,2023-04-27 13:49:36 CDT
63.6,2023-04-27 13:49:37 CDT
76.4,2023-04-27 13:49:38 CDT
55.9,2023-04-27 13:49:39 CDT
101.0,2023-04-27 13:49:40 CDT
66.3,2023-04-27 13:49:41 CDT
79.5,2023-04-27 13:49:42 CDT
21.4,2023-04-27 13:49:43 CDT
86.0,2023-04-27 13:49:44 CDT
86.6,2023-04-27 13:49:45 CDT
39.3,2023-04-27 13:49:46 CDT
112.0,2023-04-27 13:49:47 CDT
55.4,2023-04-27 13:49:48 CDT
47.0,2023-04-27 13:49:49 CDT
58.8,2023-04-27 13:49:50 CDT
60.4,2023-04-27 13:49:51 CDT
67.2,2023-04-27 13:49:52 CDT
66.2,2023-04-27 13:49:53 CDT
47.0,2023-04-27 13:49:54 CDT
56.2,2023-04-27 13:49:55 CDT
39.3,2023-04-27 13:49:56 CDT
43.6,2023-04-27 13:49:57 CDT
40.5,2023-04-27 13:49:58 CDT
28.1,2023-04-27 13:49:59 CDT
36.6,2023-04-27 13:50:00 CDT
32.7,2023-04-27 13:50:01 CDT
18.0,2023-04-27 13:50:02 CDT
34.0,2023-04-27 13:50:03 CDT
40.4,2023-04-27 13:50:04 CDT
48.6,2023-04-27 13:50:05 CDT
44.4,2023-04-27 13:50:06 CDT
12.7,2023-04-27 13:50:07 CDT
29.8,2023-04-27 13:50:08 CDT
20.8,2023-04-27 13:50:09 CDT
17.0,2023-04-27 13:50:10 CDT
10.9,2023-04-27 13:50:11 CDT
13.0,2023-04-27 13:50:12 CDT
21.8,2023-04-27 13:50:13 CDT
23.4,2023-04-27 13:50:14 CDT
40.5,2023-04-27 13:50:15 CDT
57.2,2023-04-27 13:50:16 CDT
59.2,2023-04-27 13:50:17 CDT
56.4,2023-04-27 13:50:18 CDT
45.7,2023-04-27 13:50:19 CDT
46.8,2023-04-27 13:50:20 CDT
16.7,2023-04-27 13:50:21 CDT
26.9,2023-04-27 13:50:22 CDT
20.1,2023-04-27 13:50:23 CDT
105.0,2023-04-27 13:50:24 CDT
11.9,2023-04-27 13:50:25 CDT
1.1,2023-04-27 13:50:26 CDT
45.6,2023-04-27 13:50:27 CDT
3.22,2023-04-27 13:50:28 CDT
19.9,2023-04-27 13:50:29 CDT
31.0,2023-04-27 13:50:30 CDT
5.6,2023-04-27 13:50:31 CDT
62.9,2023-04-27 13:50:32 CDT
4.62,2023-04-27 13:50:33 CDT
8.26,2023-04-27 13:50:34 CDT
127.0,2023-04-27 13:50:35 CDT
28.8,2023-04-27 13:50:36 CDT
0.902,2023-04-27 13:50:37 CDT
78.7,2023-04-27 13:50:38 CDT
140.0,2023-04-27 13:50:39 CDT
33.4,2023-04-27 13:50:40 CDT
6.55,2023-04-27 13:50:41 CDT
98.5,2023-04-27 13:50:42 CDT
167.0,2023-04-27 13:50:43 CDT
168.0,2023-04-27 13:50:44 CDT
82.5,2023-04-27 13:50:45 CDT
1.88,2023-04-27 13:50:46 CDT
32.7,2023-04-27 13:50:47 CDT
174.0,2023-04-27 13:50:48 CDT
159.0,2023-04-27 13:50:49 CDT
3.08,2023-04-27 13:50:50 CDT
13.9,2023-04-27 13:50:51 CDT
20.3,2023-04-27 13:50:52 CDT
81.9,2023-04-27 13:50:53 CDT
28.2,2023-04-27 13:50:54 CDT
8.41,2023-04-27 13:50:55 CDT
51.6,2023-04-27 13:50:56 CDT
0.243,2023-04-27 13:50:57 CDT
0.0,2023-04-27 13:50:58 CDT
112.0,2023-04-27 13:50:59 CDT
53.8,2023-04-27 13:51:00 CDT
3.2,2023-04-27 13:51:01 CDT
35.0,2023-04-27 13:51:02 CDT
174.0,2023-04-27 13:51:03 CDT
163.0,2023-04-27 13:51:04 CDT
118.0,2023-04-27 13:51:05 CDT
82.2,2023-04-27 13:51:06 CDT
24.2,2023-04-27 13:51:07 CDT
101.0,2023-04-27 13:51:08 CDT
1.03,2023-04-27 13:51:09 CDT
1.2,2023-04-27 13:51:10 CDT
22.9,2023-04-27 13:51:11 CDT
3.04,2023-04-27 13:51:12 CDT
5.17,2023-04-27 13:51:13 CDT
138.0,2023-04-27 13:51:14 CDT
98.0,2023-04-27 13:51:15 CDT
41.7,2023-04-27 13:51:16 CDT
2.51,2023-04-27 13:51:17 CDT
19.7,2023-04-27 13:51:18 CDT
0.132,2023-04-27 13:51:19 CDT
0.298,2023-04-27 13:51:20 CDT
12.3,2023-04-27 13:51:21 CDT
0.374,2023-04-27 13:51:22 CDT
18.2,2023-04-27 13:51:23 CDT
54.5,2023-04-27 13:51:24 CDT
11.5,2023-04-27 13:51:25 CDT
1.04,2023-04-27 13:51:26 CDT
15.3,2023-04-27 13:51:27 CDT
0.0,2023-04-27 13:51:28 CDT
0.22,2023-04-27 13:51:29 CDT
5.46,2023-04-27 13:51:30 CDT
0.846,2023-04-27 13:51:31 CDT
1.66,2023-04-27 13:51:32 CDT
43.5,2023-04-27 13:51:33 CDT
70.2,2023-04-27 13:51:34 CDT
54.2,2023-04-27 13:51:35 CDT
65.9,2023-04-27 13:51:36 CDT
68.5,2023-04-27 13:51:37 CDT
73.1,2023-04-27 13:51:38 CDT
31.2,2023-04-27 13:51:39 CDT
27.1,2023-04-27 13:51:40 CDT
14.9,2023-04-27 13:51:41 CDT
52.3,2023-04-27 13:51:42 CDT
56.0,2023-04-27 13:51:43 CDT
67.7,2023-04-27 10:53:03 CDT
81.8,2023-04-27 10:53:04 CDT
157.0,2023-04-27 10:53:05 CDT
225.0,2023-04-27 10:53:06 CDT
350.0,2023-04-27 10:53:07 CDT
343.0,2023-04-27 10:53:08 CDT
265.0,2023-04-27 10:53:09 CDT
320.0,2023-04-27 10:53:10 CDT
306.0,2023-04-27 10:53:11 CDT
394.0,2023-04-27 10:53:12 CDT
316.0,2023-04-27 10:53:13 CDT
259.0,2023-04-27 10:53:14 CDT
232.0,2023-04-27 10:53:15 CDT
249.0,2023-04-27 10:53:16 CDT
193.0,2023-04-27 10:53:17 CDT
236.0,2023-04-27 10:53:18 CDT
237.0,2023-04-27 10:53:19 CDT
271.0,2023-04-27 10:53:20 CDT
248.0,2023-04-27 10:53:21 CDT
231.0,2023-04-27 10:53:22 CDT
241.0,2023-04-27 10:53:23 CDT
246.0,2023-04-27 10:53:24 CDT
268.0,2023-04-27 10:53:25 CDT
273.0,2023-04-27 10:53:26 CDT
251.0,2023-04-27 10:53:27 CDT
300.0,2023-04-27 10:53:28 CDT
272.0,2023-04-27 10:53:29 CDT
265.0,2023-04-27 10:53:30 CDT
270.0,2023-04-27 10:53:31 CDT
284.0,2023-04-27 10:53:32 CDT
283.0,2023-04-27 10:53:33 CDT
326.0,2023-04-27 10:53:34 CDT
334.0,2023-04-27 10:53:35 CDT
308.0,2023-04-27 10:53:36 CDT
372.0,2023-04-27 10:53:37 CDT
364.0,2023-04-27 10:53:38 CDT
331.0,2023-04-27 10:53:39 CDT
299.0,2023-04-27 10:53:40 CDT
344.0,2023-04-27 10:53:41 CDT
378.0,2023-04-27 10:53:42 CDT
388.0,2023-04-27 10:53:43 CDT
402.0,2023-04-27 10:53:44 CDT
422.0,2023-04-27 10:53:45 CDT
385.0,2023-04-27 10:53:46 CDT
395.0,2023-04-27 10:53:47 CDT
401.0,2023-04-27 10:53:48 CDT
421.0,2023-04-27 10:53:49 CDT
390.0,2023-04-27 10:53:50 CDT
400.0,2023-04-27 10:53:51 CDT
358.0,2023-04-27 10:53:52 CDT
356.0,2023-04-27 10:53:53 CDT
460.0,2023-04-27 10:53:54 CDT
482.0,2023-04-27 10:53:55 CDT
487.0,2023-04-27 10:53:56 CDT
447.0,2023-04-27 10:53:57 CDT
426.0,2023-04-27 10:53:58 CDT
382.0,2023-04-27 10:53:59 CDT
395.0,2023-04-27 10:54:00 CDT
429.0,2023-04-27 10:54:01 CDT
414.0,2023-04-27 10:54:02 CDT
387.0,2023-04-27 10:54:03 CDT
396.0,2023-04-27 10:54:04 CDT
441.0,2023-04-27 10:54:05 CDT
481.0,2023-04-27 10:54:06 CDT
392.0,2023-04-27 10:54:07 CDT
319.0,2023-04-27 10:54:08 CDT
369.0,2023-04-27 10:54:09 CDT
390.0,2023-04-27 10:54:10 CDT
363.0,2023-04-27 10:54:11 CDT
358.0,2023-04-27 10:54:12 CDT
377.0,2023-04-27 10:54:13 CDT
308.0,2023-04-27 10:54:14 CDT
300.0,2023-04-27 10:54:15 CDT
311.0,2023-04-27 10:54:16 CDT
297.0,2023-04-27 10:54:17 CDT
290.0,2023-04-27 10:54:18 CDT
305.0,2023-04-27 10:54:19 CDT
307.0,2023-04-27 10:54:20 CDT
290.0,2023-04-27 10:54:21 CDT
289.0,2023-04-27 10:54:22 CDT
292.0,2023-04-27 10:54:23 CDT
274.0,2023-04-27 10:54:24 CDT
303.0,2023-04-27 10:54:25 CDT
250.0,2023-04-27 10:54:26 CDT
265.0,2023-04-27 10:54:27 CDT
278.0,2023-04-27 10:54:28 CDT
328.0,2023-04-27 10:54:29 CDT
314.0,2023-04-27 10:54:30 CDT
307.0,2023-04-27 10:54:31 CDT
327.0,2023-04-27 10:54:32 CDT
315.0,2023-04-27 10:54:33 CDT
314.0,2023-04-27 10:54:34 CDT
322.0,2023-04-27 10:54:35 CDT
307.0,2023-04-27 10:54:36 CDT
280.0,2023-04-27 10:54:37 CDT
284.0,2023-04-27 10:54:38 CDT
275.0,2023-04-27 10:54:39 CDT
252.0,2023-04-27 10:54:40 CDT
276.0,2023-04-27 10:54:41 CDT
333.0,2023-04-27 10:54:42 CDT
356.0,2023-04-27 10:54:43 CDT
346.0,2023-04-27 10:54:44 CDT
331.0,2023-04-27 10:54:45 CDT
318.0,2023-04-27 10:54:46 CDT
344.0,2023-04-27 10:54:47 CDT
322.0,2023-04-27 10:54:48 CDT
291.0,2023-04-27 10:54:49 CDT
273.0,2023-04-27 10:54:50 CDT
260.0,2023-04-27 10:54:51 CDT
274.0,2023-04-27 10:54:52 CDT
261.0,2023-04-27 10:54:53 CDT
273.0,2023-04-27 10:54:54 CDT
294.0,2023-04-27 10:54:55 CDT
256.0,2023-04-27 10:54:56 CDT
260.0,2023-04-27 10:54:57 CDT
259.0,2023-04-27 10:54:58 CDT
228.0,2023-04-27 10:54:59 CDT
293.0,2023-04-27 10:55:00 CDT
307.0,2023-04-27 10:55:01 CDT
222.0,2023-04-27 10:55:02 CDT
314.0,2023-04-27 10:55:03 CDT
325.0,2023-04-27 10:55:04 CDT
294.0,2023-04-27 10:55:05 CDT
326.0,2023-04-27 10:55:06 CDT
328.0,2023-04-27 10:55:07 CDT
315.0,2023-04-27 10:55:08 CDT
336.0,2023-04-27 10:55:09 CDT
314.0,2023-04-27 10:55:10 CDT
243.0,2023-04-27 10:55:11 CDT
346.0,2023-04-27 10:55:12 CDT
310.0,2023-04-27 10:55:13 CDT
323.0,2023-04-27 10:55:14 CDT
238.0,2023-04-27 10:55:15 CDT
409.0,2023-04-27 10:55:16 CDT
297.0,2023-04-27 10:55:17 CDT
313.0,2023-04-27 10:55:18 CDT
273.0,2023-04-27 10:55:19 CDT
285.0,2023-04-27 10:55:20 CDT
271.0,2023-04-27 10:55:21 CDT
285.0,2023-04-27 10:55:22 CDT
327.0,2023-04-27 10:55:23 CDT
311.0,2023-04-27 10:55:24 CDT
307.0,2023-04-27 10:55:25 CDT
277.0,2023-04-27 10:55:26 CDT
296.0,2023-04-27 10:55:27 CDT
307.0,2023-04-27 10:55:28 CDT
295.0,2023-04-27 10:55:29 CDT
311.0,2023-04-27 10:55:30 CDT
307.0,2023-04-27 10:55:31 CDT
235.0,2023-04-27 10:55:32 CDT
331.0,2023-04-27 10:55:33 CDT
338.0,2023-04-27 10:55:34 CDT
313.0,2023-04-27 10:55:35 CDT
258.0,2023-04-27 10:55:36 CDT
261.0,2023-04-27 10:55:37 CDT
213.0,2023-04-27 10:55:38 CDT
127.0,2023-04-27 10:55:39 CDT
108.0,2023-04-27 10:55:40 CDT
303.0,2023-04-27 10:55:41 CDT
377.0,2023-04-27 10:55:42 CDT
355.0,2023-04-27 10:55:43 CDT
434.0,2023-04-27 10:55:44 CDT
314.0,2023-04-27 10:55:45 CDT
214.0,2023-04-27 10:55:46 CDT
263.0,2023-04-27 10:55:47 CDT
287.0,2023-04-27 10:55:48 CDT
300.0,2023-04-27 10:55:49 CDT
301.0,2023-04-27 10:55:50 CDT
303.0,2023-04-27 10:55:51 CDT
313.0,2023-04-27 10:55:52 CDT
319.0,2023-04-27 10:55:53 CDT
334.0,2023-04-27 10:55:54 CDT
332.0,2023-04-27 10:55:55 CDT
287.0,2023-04-27 10:55:56 CDT
333.0,2023-04-27 10:55:57 CDT
256.0,2023-04-27 10:55:58 CDT
231.0,2023-04-27 10:55:59 CDT
279.0,2023-04-27 10:56:00 CDT
365.0,2023-04-27 10:56:01 CDT
316.0,2023-04-27 10:56:02 CDT
339.0,2023-04-27 10:56:03 CDT
311.0,2023-04-27 10:56:04 CDT
242.0,2023-04-27 10:56:05 CDT
240.0,2023-04-27 10:56:06 CDT
225.0,2023-04-27 10:56:07 CDT
